frame,ID,centroidX,centroidY,dir,1cm,test,7
7,304,1040.25,243.25,-24.67686317033706,70.0,21,0
8,59,1044.25,2037.5,115.08359400619092,90.0,0,0
8,1903,2119.5,2002.25,144.1178627537958,100.0,1,0
8,2945,1792.5,1728.25,55.58163552094379,90.0,3,1
8,274,1292.75,1429.75,-11.309932474020213,83.33333333333334,5,1
8,312,3305.25,1293.25,74.89890183861456,80.0,6,1
8,1104,1100.25,1191.75,-160.86635679409451,80.0,8,1
8,325,3318.5,1089.5,165.4655449194599,93.33333333333334,10,0
8,707,735.5,804.0,-130.10090754621226,93.33333333333334,12,0
8,137,1182.25,706.25,-153.82471001824007,93.33333333333334,14,1
8,613,1062.5,649.25,59.88626684901757,96.66666666666667,15,1
8,311,1256.25,957.25,173.6598082540901,103.33333333333334,20,1
8,304,1042.25,236.0,-27.512002623851455,73.33333333333334,23,1
9,59,1045.5,2035.25,110.80679101271124,83.33333333333334,0,1
9,792,1792.75,1727.5,-32.94921511659045,100.0,2,1
9,274,1292.5,1430.5,-14.534455080540122,86.66666666666667,4,1
9,312,3314.5,1291.75,76.39945748334125,76.66666666666667,5,1
9,2945,1207.5,1293.75,-100.20397372173169,83.33333333333334,6,1
9,325,3318.75,1075.0,160.70995378081125,103.33333333333334,8,0
9,544,734.25,804.5,-49.82076607809265,96.66666666666667,10,1
9,392,1174.25,713.5,-156.68229161324493,103.33333333333334,12,1
9,637,1064.5,652.5,59.62087398863166,110.0,13,0
9,137,853.25,460.0,149.74356283647072,96.66666666666667,15,1
9,304,3308.5,214.5,-27.474431626277134,90.0,22,1
10,1903,2110.75,1995.25,139.28915332881903,90.0,0,1
10,792,1785.5,1738.75,-46.93058744116699,100.0,1,1
10,2945,1207.0,1295.25,-101.94417718844633,93.33333333333334,5,1
10,274,2344.75,1182.5,-157.06789956241022,70.0,9,0
10,325,3319.5,1060.5,162.75854060106005,100.0,10,0
10,651,2233.25,1041.5,68.19859051364818,70.0,11,1
10,311,1257.0,950.0,169.38034472384487,106.66666666666667,12,1
10,707,734.0,803.0,-131.98721249581666,93.33333333333334,13,1
10,637,1057.75,660.5,59.18429424827082,110.0,16,0
10,103,1873.75,924.0,108.08344538304866,90.0,20,0
10,304,1050.5,216.5,-12.264773727892402,76.66666666666667,21,1
11,59,1055.25,2029.75,108.43494882292202,80.0,0,0
11,1903,2115.75,1996.5,130.17923392190735,93.33333333333334,1,0
11,2945,1207.75,1294.25,-97.81529354676688,86.66666666666667,5,1
11,312,3310.0,1288.5,74.29136217098426,86.66666666666667,6,1
11,1112,1093.75,1199.0,-163.90918365114786,106.66666666666667,7,0
11,325,3322.25,1054.5,161.86191784440268,100.0,9,0
11,311,1258.5,946.25,167.47119229084848,103.33333333333334,11,1
11,707,736.25,804.5,-129.66784111834045,93.33333333333334,12,0
11,637,1048.25,663.0,66.03751102542182,113.33333333333334,15,0
11,1543,1771.0,1010.75,-138.3664606634298,63.333333333333336,21,0
12,59,1061.5,2026.0,107.74467162505692,76.66666666666667,0,0
12,1903,2127.0,2004.75,138.3664606634298,93.33333333333334,1,0
12,59,1297.0,1979.5,-36.384351815835885,73.33333333333334,2,1
12,2945,1207.5,1294.25,-97.96961039432136,83.33333333333334,6,1
12,312,3305.0,1288.75,72.42874122167758,90.0,7,0
12,1112,1096.75,1195.25,-163.2173558547293,110.0,8,1
12,413,2346.0,1182.5,-65.09523119190482,76.66666666666667,9,0
12,325,3323.25,1054.0,152.56027205180072,93.33333333333334,12,0
12,544,736.0,804.5,-53.84181456019167,83.33333333333334,15,1
12,637,1047.5,668.25,68.03943597990354,110.0,18,0
13,59,1069.0,2029.0,111.03751102542182,96.66666666666667,0,1
13,1903,2134.25,2002.5,136.93058744116698,96.66666666666667,1,0
13,392,1773.75,1736.25,-48.90049374238189,90.0,3,1
13,312,3306.75,1294.75,71.56505117707799,90.0,6,1
13,2945,1206.75,1293.75,-100.00797980144135,90.0,7,1
13,1112,1096.5,1195.0,-163.3007557660064,100.0,8,0
13,311,1261.25,945.5,162.96223220437437,106.66666666666667,12,0
13,707,736.0,804.5,-130.36453657309735,90.0,13,1
13,637,1054.75,670.0,65.34410125591839,106.66666666666667,16,0
14,59,1075.25,2027.75,108.43494882292202,86.66666666666667,0,1
14,1903,2140.0,2003.25,136.88818800674093,93.33333333333334,1,0
14,274,1293.5,1417.75,-14.281095735970823,80.0,6,1
14,2945,1207.75,1293.75,-99.29330859939712,90.0,7,1
14,312,3311.5,1290.25,75.55596427550776,86.66666666666667,8,0
14,325,3323.0,1068.75,161.84729411334885,106.66666666666667,11,0
14,104,2228.5,1044.25,-45.690277197865086,70.0,12,1
14,311,1263.25,945.75,162.69947280805502,103.33333333333334,13,0
14,707,736.0,804.75,-132.76882539196876,93.33333333333334,14,0
14,637,1057.5,665.0,64.23067237566129,106.66666666666667,17,0
14,68,1793.25,1041.5,-71.1468412355809,63.333333333333336,22,1
15,59,1084.0,2027.25,108.74134044519272,100.0,0,0
15,2945,1207.5,1294.0,-99.09027692082232,83.33333333333334,7,1
15,312,3313.0,1288.5,74.29136217098426,86.66666666666667,8,0
15,1112,1096.25,1195.0,-164.18080605249986,103.33333333333334,9,0
15,413,2345.25,1181.5,-65.48035731180924,73.33333333333334,10,1
15,325,3318.0,1072.25,165.7499673021964,100.0,11,0
15,311,1263.25,947.75,163.70595254340108,106.66666666666667,13,0
15,637,1059.25,659.5,53.3102771675242,100.0,17,0
15,544,1807.0,1040.0,107.10272896905236,80.0,20,0
16,59,1096.75,2027.25,102.65255650055798,66.66666666666667,0,0
16,792,1768.25,1737.25,-52.94347181059042,96.66666666666667,3,1
16,331,1332.25,1610.75,151.14433878028348,86.66666666666667,4,1
16,274,1290.25,1417.0,-16.886791123944043,83.33333333333334,6,1
16,413,2345.25,1182.0,-67.16634582208245,76.66666666666667,10,1
16,325,3313.5,1075.0,170.53767779197437,100.0,13,0
16,325,2234.25,1044.75,-49.08561677997488,66.66666666666667,14,1
16,311,1267.75,951.75,165.34324888423959,106.66666666666667,15,1
16,637,1050.0,651.5,51.63251461513847,103.33333333333334,19,0
16,211,1814.0,1038.5,25.641005824305285,96.66666666666667,23,0
16,103,1909.25,911.0,-33.453309454072674,76.66666666666667,24,1
16,2056,1079.0,185.75,104.03624346792648,70.0,25,1
17,1903,2174.5,2011.0,124.8244891569568,86.66666666666667,1,0
17,331,1336.0,1625.75,153.90457584261168,90.0,4,1
17,274,1293.5,1416.75,-14.281095735970823,83.33333333333334,7,1
17,2945,1207.5,1294.5,-96.84277341263095,83.33333333333334,8,0
17,312,3307.25,1279.75,77.82854179141253,73.33333333333334,9,0
17,1112,1096.75,1195.5,-166.39945748334125,103.33333333333334,10,1
17,544,733.0,802.25,-52.37376636133021,96.66666666666667,14,1
17,544,1813.75,1039.5,101.53462065364472,70.0,22,1
17,103,1919.25,906.5,78.90627698844216,93.33333333333334,23,0
18,1903,2184.0,2009.5,125.31121343963319,93.33333333333334,1,0
18,392,1761.5,1732.0,-51.95295746817391,100.0,3,1
18,274,1294.25,1417.25,-16.606980578617005,80.0,6,1
18,2945,1207.25,1294.5,-96.45881637871867,86.66666666666667,7,1
18,413,2345.0,1181.75,-67.67134362198085,76.66666666666667,9,1
18,325,3318.25,1080.25,173.6598082540901,100.0,10,0
18,68,2229.75,1047.75,-45.0,63.333333333333336,11,1
18,311,1270.5,949.25,164.05460409907712,106.66666666666667,12,0
18,707,732.75,802.75,-130.71084667118097,86.66666666666667,13,0
18,103,1922.25,893.5,75.71890426402918,100.0,19,0
19,59,1113.5,2036.0,113.96248897457819,96.66666666666667,0,0
19,1903,2183.5,2007.0,117.40757543781842,100.0,1,0
19,1112,1097.0,1193.25,-165.7499673021964,110.0,7,1
19,274,2345.75,1179.5,-171.34745820888529,76.66666666666667,8,1
19,325,3320.25,1080.0,173.3455749539934,96.66666666666667,9,0
19,696,2228.5,1048.0,57.724355685422374,70.0,11,1
19,311,1269.5,948.5,163.81079374297306,106.66666666666667,12,1
19,707,730.75,803.25,-129.14398641457106,90.0,13,0
19,3163,833.25,682.0,-149.48976259388445,110.0,15,0
19,103,1923.25,877.75,65.72555886556054,90.0,21,0
20,59,1111.5,2038.0,109.17900802581072,63.333333333333336,0,0
20,1112,1096.75,1194.0,-170.24757505834623,106.66666666666667,7,0
20,311,1269.75,949.0,165.12431799836122,113.33333333333334,12,0
20,103,1924.75,858.5,62.049030972109826,100.0,23,0
20,304,1108.5,152.75,34.902495615924714,83.33333333333334,24,0
21,59,1117.25,2039.75,108.43494882292202,86.66666666666667,0,0
21,2945,1207.25,1294.0,-98.58362148011395,86.66666666666667,6,1
21,1112,1095.5,1195.0,-167.6609127216738,110.0,7,1
21,413,2345.25,1182.75,-64.6538240580533,80.0,8,0
21,311,1268.0,946.25,165.7499673021964,106.66666666666667,12,0
21,544,731.0,803.25,-52.37376636133021,90.0,13,0
21,393,813.0,594.0,153.434948822922,90.0,18,1
21,392,1760.75,1706.5,-62.98733465206146,100.0,21,1
21,103,1934.75,847.5,50.96448710125312,80.0,23,0
22,59,1117.75,2042.75,109.13364320590549,76.66666666666667,0,0
22,2945,1207.25,1294.0,-98.58362148011395,86.66666666666667,6,1
22,1112,1096.0,1195.25,-169.21570213243743,106.66666666666667,7,0
22,392,2228.75,1048.5,64.05770451012833,73.33333333333334,10,1
22,311,1270.5,945.75,161.30101719581887,106.66666666666667,11,0
22,707,729.75,803.75,-130.2363583092738,80.0,12,1
22,2056,1119.5,796.75,170.69005982501398,83.33333333333334,13,1
22,3163,833.0,672.25,-153.01976928177714,100.0,15,1
22,103,1935.0,839.0,39.28940686250036,93.33333333333334,23,0
23,59,1123.5,2039.75,111.25050550713325,93.33333333333334,0,0
23,2945,1207.5,1294.75,-103.53585636913425,93.33333333333334,5,0
23,1112,1097.25,1195.25,-167.5740571345725,103.33333333333334,7,1
23,68,3322.5,1081.5,154.17900802581073,83.33333333333334,9,1
23,311,1268.5,939.25,160.75047412731828,110.0,11,0
23,274,1110.25,803.25,65.92450174492117,93.33333333333334,13,1
23,3163,833.5,672.5,-147.80426606528675,90.0,14,1
23,393,814.25,583.75,151.46001481204004,96.66666666666667,16,1
23,544,1871.75,1048.25,66.31791227546155,80.0,20,1
23,103,1925.75,816.0,32.005383208083494,80.0,21,0
23,392,1134.75,116.0,-138.81407483429035,93.33333333333334,22,1
24,59,1124.25,2037.75,116.1139126302907,93.33333333333334,0,1
24,1903,2266.0,1999.25,111.5953104489677,80.0,1,0
24,1759,1398.25,1912.5,79.69515353123397,90.0,2,0
24,331,1303.75,1402.75,-10.561010691196383,70.0,4,1
24,2945,1207.25,1294.0,-98.58362148011395,86.66666666666667,5,0
24,1112,1098.25,1195.75,-167.15229514128234,103.33333333333334,7,0
24,311,1270.25,939.75,159.3410899366925,100.0,11,0
24,544,728.75,803.5,-53.3102771675242,90.0,13,1
24,3163,833.25,672.5,-151.76255446183274,100.0,14,0
24,392,809.75,583.0,160.70995378081125,96.66666666666667,16,1
24,103,1911.25,798.25,19.72227776444705,96.66666666666667,21,0
24,304,1144.75,113.0,42.76882539196875,90.0,22,1
25,59,1130.75,2035.0,110.67442476087389,90.0,0,0
25,1903,2280.0,1991.25,115.60218755144177,76.66666666666667,1,1
25,1759,1405.25,1913.0,73.77980630439721,86.66666666666667,2,1
25,331,1346.25,1792.5,140.79279649503218,80.0,3,1
25,1846,3187.75,1435.75,-37.40535663140855,100.0,5,0
25,274,1305.75,1396.75,-14.2645122980799,73.33333333333334,6,1
25,1112,1099.0,1192.75,-161.84729411334885,100.0,9,0
25,1104,3190.0,1158.0,-156.80140948635182,103.33333333333334,11,0
25,211,1891.5,1046.5,-16.927513064147043,80.0,15,1
25,103,1901.5,792.0,11.768288932020644,100.0,19,0
25,3163,827.25,672.0,25.74070835623284,100.0,21,1
25,137,807.75,586.75,162.21611155730747,96.66666666666667,25,1
26,59,1131.5,2035.25,114.7024302277713,93.33333333333334,0,0
26,331,1357.5,1809.0,149.42077312751098,83.33333333333334,2,1
26,311,1265.0,940.25,159.14554196042167,110.0,13,0
26,3163,832.5,659.25,29.51149855709032,96.66666666666667,18,1
26,274,800.75,592.5,153.434948822922,100.0,21,1
26,544,1907.5,1039.75,57.050784883409555,80.0,27,1
26,304,1149.5,101.75,47.12109639666146,86.66666666666667,30,0
27,331,1365.25,1809.5,155.6589100633075,80.0,2,1
27,1846,3154.25,1432.75,-32.9052429229879,100.0,4,0
27,1112,1097.75,1194.75,-166.18497465873838,106.66666666666667,7,0
27,1104,3174.5,1143.5,-158.6293777306568,80.0,8,1
27,311,1267.25,941.25,162.14968169778317,100.0,11,0
27,3163,837.25,653.25,-147.0947570770121,96.66666666666667,17,0
27,792,1728.25,1708.5,-98.32565033042684,66.66666666666667,25,1
27,544,1922.5,1035.25,55.58163552094379,76.66666666666667,26,0
27,304,1149.25,98.75,42.20729763428672,90.0,28,0
28,135,1449.25,1897.0,-29.60445074600491,83.33333333333334,1,1
28,331,1365.0,1805.5,154.5366549381284,86.66666666666667,2,1
28,1846,3141.5,1433.25,-35.639809198086674,103.33333333333334,4,0
28,2945,1207.0,1293.75,-99.8193006387579,93.33333333333334,6,1
28,1112,1097.75,1195.75,-169.07719528013072,103.33333333333334,7,1
28,1104,3166.0,1150.0,-164.05460409907712,96.66666666666667,9,0
28,311,1269.25,941.25,163.2173558547293,106.66666666666667,12,1
28,544,725.75,801.0,-59.80837703904239,83.33333333333334,15,1
28,3163,842.25,648.5,-144.3446719020997,93.33333333333334,17,0
28,211,1930.0,1029.0,-36.02737338510361,83.33333333333334,26,0
28,304,1153.25,95.75,36.67434966957316,100.0,28,0
29,59,1155.5,2024.0,106.50436138175503,96.66666666666667,0,0
29,331,1366.5,1814.0,155.3764352138364,86.66666666666667,2,1
29,1846,3131.25,1433.5,-34.41836447905621,103.33333333333334,4,0
29,2945,1207.5,1294.25,-97.96961039432136,83.33333333333334,5,0
29,1112,1096.75,1194.75,-169.7778313663639,106.66666666666667,6,0
29,1104,3154.5,1161.25,-169.69515353123398,103.33333333333334,7,0
29,325,3316.0,1106.5,164.57783868126134,96.66666666666667,8,1
29,392,3210.5,934.25,-109.21267181718562,73.33333333333334,9,0
29,311,1268.25,940.5,162.96223220437437,110.0,10,1
29,707,724.75,801.0,-135.8069294551024,90.0,13,0
29,3163,844.5,648.25,-144.1178627537958,96.66666666666667,15,0
29,393,1722.25,1687.75,-8.673174047879765,83.33333333333334,21,1
29,211,1936.0,1024.0,-38.65980825409009,86.66666666666667,22,1
29,103,1866.25,734.5,9.462322208025617,86.66666666666667,24,0
29,304,1152.75,93.25,32.79953127261921,96.66666666666667,25,0
30,59,1161.75,2024.25,97.00126755749534,93.33333333333334,0,1
30,1846,3122.75,1434.75,-42.455195620186906,100.0,4,1
30,413,1099.0,1193.75,99.8193006387579,86.66666666666667,7,1
30,413,2345.25,1180.5,-72.47443162627712,83.33333333333334,8,0
30,311,1269.0,939.5,162.12130340415865,103.33333333333334,14,1
30,3163,849.75,642.5,-139.70785224437225,93.33333333333334,18,1
30,544,1945.5,1019.25,43.025065989118026,80.0,27,0
30,304,1147.25,91.25,30.96375653207352,93.33333333333334,29,1
31,1846,3115.0,1435.0,-34.69515353123397,100.0,4,0
31,544,3324.5,1300.5,-145.61965527615513,66.66666666666667,5,0
31,1112,1098.75,1193.25,-166.6075022462489,106.66666666666667,7,1
31,1104,3124.0,1155.5,-169.21570213243743,96.66666666666667,10,1
31,392,3162.0,950.5,-121.26373169437744,86.66666666666667,12,0
31,707,725.25,801.5,-129.66784111834045,96.66666666666667,15,0
31,3163,842.5,639.5,-135.0,93.33333333333334,17,0
31,211,1948.75,1009.25,-46.50743575877497,90.0,25,0
31,103,1872.5,696.25,15.945395900922854,83.33333333333334,26,0
31,304,1143.0,93.0,23.19859051364819,100.0,27,0
32,1759,1491.25,1896.5,51.66665989090137,86.66666666666667,2,1
32,331,1345.75,1834.0,158.8752808539275,83.33333333333334,3,1
32,1846,3104.0,1429.5,-41.00908690157022,96.66666666666667,5,1
32,2945,1207.25,1294.25,-97.52382043863864,86.66666666666667,7,0
32,1112,1098.0,1194.5,-169.04593735660166,103.33333333333334,8,0
32,413,2346.0,1179.75,-75.96375653207353,76.66666666666667,9,0
32,325,3311.75,1125.75,-174.8055710922652,90.0,12,1
32,274,3131.75,969.0,134.29268063145577,86.66666666666667,14,1
32,311,1269.25,939.0,163.46516214265486,106.66666666666667,15,0
32,544,725.75,801.5,-51.04409216224111,93.33333333333334,17,1
32,103,1876.25,691.0,11.944177188446332,90.0,31,0
32,304,1136.25,100.5,16.69924423399362,90.0,32,1
33,2056,2167.0,1962.5,-65.09523119190482,96.66666666666667,1,1
33,1846,3096.5,1426.0,-43.78112476486871,106.66666666666667,5,0
33,312,3339.5,1307.75,98.25943797987881,96.66666666666667,6,0
33,2945,1207.5,1294.0,-98.42696902148067,90.0,7,0
33,325,3319.5,1138.0,-177.9545915111128,96.66666666666667,10,0
33,311,1268.75,939.0,160.70995378081125,100.0,15,0
33,707,726.25,801.5,-132.82525588538996,96.66666666666667,17,1
33,393,768.75,641.0,159.44395478041653,90.0,19,1
33,211,1955.25,986.25,-68.38522105721376,90.0,28,0
33,103,1874.5,680.5,15.642246457208728,93.33333333333334,30,0
34,1846,3084.25,1421.25,-42.33699923393286,100.0,4,1
34,312,3345.25,1316.5,108.17801879841849,96.66666666666667,5,0
34,1112,1097.75,1194.5,-169.93931020467704,103.33333333333334,8,1
34,392,3118.0,974.5,-138.9909130984298,96.66666666666667,12,0
34,311,1268.0,938.5,162.12130340415865,106.66666666666667,13,0
34,707,727.0,802.25,-131.18592516570965,83.33333333333334,15,1
34,3163,859.75,617.5,65.48035731180924,80.0,20,1
34,792,1730.75,1698.75,-114.07549825507883,83.33333333333334,26,1
34,211,1950.5,990.0,-66.03751102542182,103.33333333333334,28,0
34,103,1867.75,679.25,11.309932474020213,96.66666666666667,29,0
35,1846,3069.5,1420.5,-38.99099404250548,90.0,3,0
35,312,3344.0,1314.25,110.9734934213208,83.33333333333334,4,1
35,180,1094.5,1193.5,-84.0938588862295,70.0,6,1
35,311,1268.0,939.5,157.01128319791937,103.33333333333334,11,1
35,544,728.25,802.0,-58.877529803208006,83.33333333333334,13,0
35,3163,861.75,610.75,68.02549200852803,86.66666666666667,16,1
35,544,1947.5,980.0,15.708637829015744,96.66666666666667,24,0
35,103,1851.25,672.0,-5.492324557127438,90.0,26,1
35,304,1125.0,86.25,5.572197803963795,103.33333333333334,27,0
36,304,3064.25,1413.75,-37.504142360270144,93.33333333333334,3,1
36,1112,1098.5,1192.75,-170.69005982501398,106.66666666666667,7,0
36,274,2344.25,1183.5,-161.1139126302907,76.66666666666667,9,1
36,312,3046.5,1141.0,-79.69515353123397,103.33333333333334,11,1
36,392,3090.25,999.0,-147.60015982608067,103.33333333333334,12,0
36,311,1269.25,939.5,162.96223220437437,106.66666666666667,13,1
36,544,728.75,801.5,-58.27639704231597,83.33333333333334,15,1
36,637,976.5,646.0,-22.109448343751673,103.33333333333334,17,1
36,3163,865.0,611.75,-114.05734945001174,83.33333333333334,18,1
36,792,1784.75,1693.5,-123.69006752597979,100.0,22,1
36,211,1942.25,980.0,-60.68999292908387,110.0,24,0
36,103,1839.25,668.25,-12.030596096537868,100.0,26,0
37,1846,3064.5,1411.0,-35.3112134396332,96.66666666666667,4,0
37,312,3344.25,1323.5,106.96614810853619,93.33333333333334,5,0
37,1112,1098.25,1192.75,-171.60707481260752,106.66666666666667,7,1
37,392,3073.75,991.75,-136.43209618416466,100.0,11,0
37,311,1269.0,940.25,162.38742215707617,106.66666666666667,12,0
37,707,729.5,800.75,-134.23610153907,86.66666666666667,15,1
37,3163,872.5,610.75,-109.90374953730785,83.33333333333334,22,0
37,792,1789.5,1695.25,-124.99202019855868,103.33333333333334,26,1
37,211,1930.75,971.5,-76.65127288671262,100.0,28,0
38,59,1194.25,2009.0,77.69198418257209,96.66666666666667,0,0
38,1846,3062.5,1408.25,-34.75591255354137,93.33333333333334,5,0
38,312,3339.75,1326.5,111.10483858492964,96.66666666666667,6,0
38,2945,1207.0,1294.5,-100.88552705465874,90.0,7,0
38,1112,1097.0,1194.25,-169.21570213243743,106.66666666666667,9,1
38,1104,3005.5,1130.5,-163.81079374297306,103.33333333333334,11,1
38,325,3341.5,1124.0,169.8753283446022,90.0,12,0
38,392,3062.75,991.0,-129.93638314696992,96.66666666666667,13,0
38,311,1270.5,939.75,160.1678701497816,103.33333333333334,14,1
38,637,980.25,670.75,-18.43494882292201,106.66666666666667,22,0
38,274,731.25,658.75,142.96961039432136,43.333333333333336,23,1
38,3163,877.5,611.0,69.67686317033707,93.33333333333334,24,1
38,211,1924.5,960.0,-61.1134182330893,110.0,30,1
38,103,1796.0,671.75,-23.574706201912615,96.66666666666667,32,0
39,59,1196.75,2002.5,77.07400087529405,100.0,0,1
39,392,1315.0,1885.75,-150.25511870305778,56.66666666666667,1,0
39,1759,1505.5,1873.0,40.81508387488159,100.0,2,1
39,1846,3059.5,1400.5,-29.054604099077146,100.0,7,0
39,312,3345.75,1342.0,110.26569747094752,100.0,8,0
39,59,1095.75,1195.5,-77.47119229084849,96.66666666666667,10,1
39,325,3342.0,1110.25,171.72410717292482,93.33333333333334,15,0
39,392,3043.25,1003.75,-121.90810693565315,96.66666666666667,16,0
39,311,1271.0,939.75,162.89727103094762,103.33333333333334,17,1
39,637,976.0,671.5,-21.161259816828277,110.0,25,1
39,3163,884.25,606.5,-103.79948539601936,86.66666666666667,26,0
39,103,1789.75,670.5,-24.962789830807015,103.33333333333334,33,0
40,792,1812.25,1713.25,-139.28915332881903,100.0,5,1
40,1846,3060.5,1397.75,-32.5500034921934,90.0,9,0
40,312,3349.75,1355.0,111.4767909795404,100.0,10,0
40,1112,1097.0,1195.0,-169.38034472384487,110.0,14,1
40,325,3337.5,1096.75,163.55962047831983,96.66666666666667,18,0
40,311,1267.0,939.25,162.38742215707617,106.66666666666667,20,1
40,707,727.0,799.0,-131.98721249581666,93.33333333333334,23,0
40,211,1918.25,948.25,-82.11686068327027,106.66666666666667,32,0
41,59,1210.0,1997.5,76.86597769360368,90.0,0,1
41,792,1822.25,1721.25,-147.0947570770121,100.0,3,1
41,1846,3059.75,1393.0,-23.860175191342343,93.33333333333334,8,0
41,304,3353.5,1369.5,119.05460409907714,100.0,9,1
41,2945,1207.25,1294.75,-99.63753811293094,90.0,11,0
41,1112,1097.0,1194.5,-169.04593735660166,103.33333333333334,14,1
41,413,2345.5,1185.5,-60.94539590092286,76.66666666666667,15,0
41,1104,2951.25,1115.0,-78.11134196037202,86.66666666666667,17,1
41,325,3332.25,1091.25,165.7354877019201,106.66666666666667,18,0
41,392,3010.0,979.75,-112.61986494804043,96.66666666666667,19,0
