"","X1","X14","X4"
"13959",270,2984,6
"13972",270,3163,9
"13977",270,3358,5
"13981",270,3388,7
"13989",270,3554,9
"13993",270,3746,8
"13998",270,3857,10
"16503",311,330,8
"16507",311,347,4
"16516",311,393,8
"16542",311,542,7
"16551",311,601,9
"16563",311,679,4
"16576",311,770,7
"16580",311,794,9
"16584",311,824,7
"16588",311,881,6
"16596",311,1028,6
"16600",311,1065,8
"16612",311,1180,9
"16617",311,1243,9
"16621",311,1378,7
"16629",311,1543,7
"16637",311,1704,11
"16651",311,1857,9
"16665",311,2006,8
"16670",311,2072,9
"16683",311,2242,8
"16691",311,2355,4
"16699",311,2498,9
"16703",311,2535,6
"16711",311,2856,9
"16715",311,2880,10
"16724",311,2984,8
"16737",311,3163,9
"16742",311,3358,7
"16746",311,3388,7
"16754",311,3554,9
"16758",311,3746,8
"16763",311,3857,8
"17585",330,347,4
"17594",330,393,4
"17620",330,542,7
"17629",330,601,7
"17641",330,679,10
"17654",330,770,7
"17658",330,794,5
"17662",330,824,9
"17666",330,881,8
"17674",330,1028,8
"17678",330,1065,6
"17690",330,1180,9
"17695",330,1243,7
"17699",330,1378,7
"17707",330,1543,11
"17715",330,1704,11
"17729",330,1857,7
"17743",330,2006,6
"17748",330,2072,7
"17761",330,2242,6
"17769",330,2355,8
"17777",330,2498,7
"17781",330,2535,8
"17789",330,2856,7
"17793",330,2880,4
"17802",330,2984,8
"17815",330,3163,9
"17820",330,3358,7
"17824",330,3388,9
"17832",330,3554,7
"17836",330,3746,10
"17841",330,3857,10
"18656",347,393,6
"18682",347,542,7
"18691",347,601,5
"18703",347,679,8
"18716",347,770,7
"18720",347,794,7
"18724",347,824,7
"18728",347,881,6
"18736",347,1028,8
"18740",347,1065,8
"18752",347,1180,9
"18757",347,1243,5
"18761",347,1378,7
"18769",347,1543,9
"18777",347,1704,11
"18791",347,1857,7
"18805",347,2006,8
"18810",347,2072,7
"18823",347,2242,6
"18831",347,2355,6
"18839",347,2498,7
"18843",347,2535,8
"18851",347,2856,9
"18855",347,2880,8
"18864",347,2984,8
"18877",347,3163,5
"18882",347,3358,7
"18886",347,3388,9
"18894",347,3554,9
"18898",347,3746,10
"18903",347,3857,8
"21013",393,542,9
"21022",393,601,7
"21034",393,679,8
"21047",393,770,9
"21051",393,794,7
"21055",393,824,9
"21059",393,881,8
"21067",393,1028,8
"21071",393,1065,4
"21083",393,1180,7
"21088",393,1243,7
"21092",393,1378,11
"21100",393,1543,11
"21108",393,1704,9
"21122",393,1857,7
"21136",393,2006,8
"21141",393,2072,7
"21154",393,2242,8
"21162",393,2355,8
"21170",393,2498,9
"21174",393,2535,8
"21182",393,2856,7
"21186",393,2880,6
"21195",393,2984,6
"21208",393,3163,11
"21213",393,3358,9
"21217",393,3388,9
"21225",393,3554,9
"21229",393,3746,10
"21234",393,3857,8
"27301",542,601,6
"27313",542,679,7
"27326",542,770,6
"27330",542,794,4
"27334",542,824,6
"27338",542,881,9
"27346",542,1028,7
"27350",542,1065,9
"27362",542,1180,6
"27367",542,1243,6
"27371",542,1378,10
"27379",542,1543,6
"27387",542,1704,8
"27401",542,1857,8
"27415",542,2006,7
"27420",542,2072,4
"27433",542,2242,9
"27441",542,2355,11
"27449",542,2498,10
"27453",542,2535,11
"27461",542,2856,6
"27465",542,2880,9
"27474",542,2984,9
"27487",542,3163,8
"27492",542,3358,4
"27496",542,3388,8
"27504",542,3554,10
"27508",542,3746,9
"27513",542,3857,9
"29329",601,679,9
"29342",601,770,8
"29346",601,794,6
"29350",601,824,6
"29354",601,881,7
"29362",601,1028,9
"29366",601,1065,7
"29378",601,1180,6
"29383",601,1243,6
"29387",601,1378,10
"29395",601,1543,8
"29403",601,1704,8
"29417",601,1857,6
"29431",601,2006,9
"29436",601,2072,6
"29449",601,2242,9
"29457",601,2355,9
"29465",601,2498,10
"29469",601,2535,13
"29477",601,2856,8
"29481",601,2880,7
"29490",601,2984,9
"29503",601,3163,6
"29508",601,3358,10
"29512",601,3388,8
"29520",601,3554,12
"29524",601,3746,11
"29529",601,3857,9
"31904",679,770,7
"31908",679,794,11
"31912",679,824,9
"31916",679,881,8
"31924",679,1028,6
"31928",679,1065,8
"31940",679,1180,9
"31945",679,1243,9
"31949",679,1378,9
"31957",679,1543,5
"31965",679,1704,7
"31979",679,1857,9
"31993",679,2006,8
"31998",679,2072,11
"32011",679,2242,6
"32019",679,2355,8
"32027",679,2498,9
"32031",679,2535,6
"32039",679,2856,9
"32043",679,2880,10
"32052",679,2984,6
"32065",679,3163,11
"32070",679,3358,11
"32074",679,3388,11
"32082",679,3554,9
"32086",679,3746,4
"32091",679,3857,10
"34521",770,794,4
"34525",770,824,4
"34529",770,881,7
"34537",770,1028,7
"34541",770,1065,11
"34553",770,1180,10
"34558",770,1243,10
"34562",770,1378,4
"34570",770,1543,4
"34578",770,1704,6
"34592",770,1857,6
"34606",770,2006,9
"34611",770,2072,8
"34624",770,2242,7
"34632",770,2355,7
"34640",770,2498,4
"34644",770,2535,9
"34652",770,2856,6
"34656",770,2880,7
"34665",770,2984,7
"34678",770,3163,8
"34683",770,3358,8
"34687",770,3388,10
"34695",770,3554,8
"34699",770,3746,7
"34704",770,3857,7
"35295",794,824,4
"35299",794,881,7
"35307",794,1028,11
"35311",794,1065,9
"35323",794,1180,8
"35328",794,1243,8
"35332",794,1378,8
"35340",794,1543,8
"35348",794,1704,8
"35362",794,1857,8
"35376",794,2006,7
"35381",794,2072,6
"35394",794,2242,11
"35402",794,2355,7
"35410",794,2498,8
"35414",794,2535,11
"35422",794,2856,6
"35426",794,2880,7
"35435",794,2984,9
"35448",794,3163,8
"35453",794,3358,6
"35457",794,3388,8
"35465",794,3554,10
"35469",794,3746,11
"35474",794,3857,7
"36053",824,881,5
"36061",824,1028,9
"36065",824,1065,9
"36077",824,1180,8
"36082",824,1243,10
"36086",824,1378,6
"36094",824,1543,8
"36102",824,1704,4
"36116",824,1857,8
"36130",824,2006,11
"36135",824,2072,6
"36148",824,2242,11
"36156",824,2355,7
"36164",824,2498,8
"36168",824,2535,11
"36176",824,2856,4
"36180",824,2880,9
"36189",824,2984,5
"36202",824,3163,8
"36207",824,3358,8
"36211",824,3388,6
"36219",824,3554,10
"36223",824,3746,9
"36228",824,3857,7
"36799",881,1028,10
"36803",881,1065,8
"36815",881,1180,13
"36820",881,1243,9
"36824",881,1378,7
"36832",881,1543,9
"36840",881,1704,9
"36854",881,1857,5
"36868",881,2006,8
"36873",881,2072,9
"36886",881,2242,10
"36894",881,2355,6
"36902",881,2498,9
"36906",881,2535,6
"36914",881,2856,7
"36918",881,2880,6
"36927",881,2984,8
"36940",881,3163,9
"36945",881,3358,11
"36949",881,3388,11
"36957",881,3554,9
"36961",881,3746,10
"36966",881,3857,4
"38231",1028,1065,6
"38243",1028,1180,5
"38248",1028,1243,9
"38252",1028,1378,7
"38260",1028,1543,5
"38268",1028,1704,7
"38282",1028,1857,7
"38296",1028,2006,8
"38301",1028,2072,7
"38314",1028,2242,6
"38322",1028,2355,10
"38330",1028,2498,9
"38334",1028,2535,10
"38342",1028,2856,9
"38346",1028,2880,8
"38355",1028,2984,8
"38368",1028,3163,9
"38373",1028,3358,7
"38377",1028,3388,7
"38385",1028,3554,9
"38389",1028,3746,6
"38394",1028,3857,8
"38933",1065,1180,7
"38938",1065,1243,7
"38942",1065,1378,9
"38950",1065,1543,9
"38958",1065,1704,7
"38972",1065,1857,7
"38986",1065,2006,10
"38991",1065,2072,7
"39004",1065,2242,10
"39012",1065,2355,8
"39020",1065,2498,13
"39024",1065,2535,10
"39032",1065,2856,7
"39036",1065,2880,8
"39045",1065,2984,8
"39058",1065,3163,9
"39063",1065,3358,9
"39067",1065,3388,7
"39075",1065,3554,9
"39079",1065,3746,8
"39084",1065,3857,8
"40912",1180,1243,6
"40916",1180,1378,10
"40924",1180,1543,8
"40932",1180,1704,6
"40946",1180,1857,10
"40960",1180,2006,7
"40965",1180,2072,6
"40978",1180,2242,9
"40986",1180,2355,11
"40994",1180,2498,10
"40998",1180,2535,13
"41006",1180,2856,10
"41010",1180,2880,11
"41019",1180,2984,9
"41032",1180,3163,8
"41037",1180,3358,6
"41041",1180,3388,4
"41049",1180,3554,10
"41053",1180,3746,9
"41058",1180,3857,11
"41696",1243,1378,8
"41704",1243,1543,8
"41712",1243,1704,8
"41726",1243,1857,6
"41740",1243,2006,7
"41745",1243,2072,6
"41758",1243,2242,7
"41766",1243,2355,11
"41774",1243,2498,8
"41778",1243,2535,9
"41786",1243,2856,10
"41790",1243,2880,11
"41799",1243,2984,11
"41812",1243,3163,4
"41817",1243,3358,6
"41821",1243,3388,10
"41829",1243,3554,6
"41833",1243,3746,9
"41838",1243,3857,9
"42310",1378,1543,6
"42318",1378,1704,6
"42332",1378,1857,6
"42346",1378,2006,9
"42351",1378,2072,10
"42364",1378,2242,7
"42372",1378,2355,7
"42380",1378,2498,4
"42384",1378,2535,7
"42392",1378,2856,8
"42396",1378,2880,9
"42405",1378,2984,9
"42418",1378,3163,6
"42423",1378,3358,8
"42427",1378,3388,8
"42435",1378,3554,4
"42439",1378,3746,7
"42444",1378,3857,9
"43482",1543,1704,6
"43496",1543,1857,6
"43510",1543,2006,9
"43515",1543,2072,10
"43528",1543,2242,9
"43536",1543,2355,9
"43544",1543,2498,8
"43548",1543,2535,9
"43556",1543,2856,10
"43560",1543,2880,11
"43569",1543,2984,11
"43582",1543,3163,6
"43587",1543,3358,8
"43591",1543,3388,10
"43599",1543,3554,10
"43603",1543,3746,7
"43608",1543,3857,7
"44596",1704,1857,8
"44610",1704,2006,11
"44615",1704,2072,8
"44628",1704,2242,9
"44636",1704,2355,11
"44644",1704,2498,8
"44648",1704,2535,11
"44656",1704,2856,6
"44660",1704,2880,11
"44669",1704,2984,5
"44682",1704,3163,8
"44687",1704,3358,10
"44691",1704,3388,8
"44699",1704,3554,8
"44703",1704,3746,5
"44708",1704,3857,9
"46381",1857,2006,7
"46386",1857,2072,8
"46399",1857,2242,9
"46407",1857,2355,11
"46415",1857,2498,8
"46419",1857,2535,9
"46427",1857,2856,6
"46431",1857,2880,5
"46440",1857,2984,9
"46453",1857,3163,8
"46458",1857,3358,8
"46462",1857,3388,10
"46470",1857,3554,6
"46474",1857,3746,9
"46479",1857,3857,5
"47961",2006,2072,11
"47974",2006,2242,8
"47982",2006,2355,10
"47990",2006,2498,9
"47994",2006,2535,8
"48002",2006,2856,11
"48006",2006,2880,6
"48015",2006,2984,10
"48028",2006,3163,11
"48033",2006,3358,7
"48037",2006,3388,9
"48045",2006,3554,7
"48049",2006,3746,8
"48054",2006,3857,8
"48489",2072,2242,7
"48497",2072,2355,9
"48505",2072,2498,8
"48509",2072,2535,11
"48517",2072,2856,4
"48521",2072,2880,7
"48530",2072,2984,7
"48543",2072,3163,6
"48548",2072,3358,4
"48552",2072,3388,6
"48560",2072,3554,8
"48564",2072,3746,9
"48569",2072,3857,7
"49719",2242,2355,8
"49727",2242,2498,3
"49731",2242,2535,6
"49739",2242,2856,9
"49743",2242,2880,6
"49752",2242,2984,6
"49765",2242,3163,7
"49770",2242,3358,9
"49774",2242,3388,11
"49782",2242,3554,5
"49786",2242,3746,4
"49791",2242,3857,10
"50395",2355,2498,7
"50399",2355,2535,6
"50407",2355,2856,9
"50411",2355,2880,8
"50420",2355,2984,8
"50433",2355,3163,7
"50438",2355,3358,9
"50442",2355,3388,7
"50450",2355,3554,9
"50454",2355,3746,8
"50459",2355,3857,6
"51003",2498,2535,5
"51011",2498,2856,8
"51015",2498,2880,7
"51024",2498,2984,7
"51037",2498,3163,6
"51042",2498,3358,8
"51046",2498,3388,10
"51054",2498,3554,4
"51058",2498,3746,7
"51063",2498,3857,9
"51289",2535,2856,9
"51293",2535,2880,8
"51302",2535,2984,8
"51315",2535,3163,9
"51320",2535,3358,9
"51324",2535,3388,11
"51332",2535,3554,5
"51336",2535,3746,8
"51341",2535,3857,8
"51801",2856,2880,5
"51810",2856,2984,3
"51823",2856,3163,10
"51828",2856,3358,6
"51832",2856,3388,6
"51840",2856,3554,6
"51844",2856,3746,7
"51849",2856,3857,7
"52040",2880,2984,6
"52053",2880,3163,11
"52058",2880,3358,9
"52062",2880,3388,9
"52070",2880,3554,7
"52074",2880,3746,8
"52079",2880,3857,6
"52512",2984,3163,11
"52517",2984,3358,9
"52521",2984,3388,7
"52529",2984,3554,7
"52533",2984,3746,4
"52538",2984,3857,8
"53037",3163,3358,6
"53041",3163,3388,8
"53049",3163,3554,8
"53053",3163,3746,9
"53058",3163,3857,7
"53196",3358,3388,4
"53204",3358,3554,6
"53208",3358,3746,9
"53213",3358,3857,7
"53310",3388,3554,8
"53314",3388,3746,9
"53319",3388,3857,9
"53478",3554,3746,5
"53483",3554,3857,9
"53541",3746,3857,8
