frame,centroidX,centroidY
757,1297.701923076923,156.50961538461542
758,1358.0564452128565,220.14257978572647
759,1418.4109673487897,283.77554418683746
760,1478.765489484723,347.4085085879485
761,1539.1200116206564,411.04147298905957
762,1599.4745337565898,474.6744373901706
763,1659.829055892523,538.3074017912816
764,1720.1835780284564,601.9403661923927
765,1780.5381001643898,665.5733305935037
766,1840.8926223003232,729.2062949946148
767,1901.2471444362563,792.8392593957258
768,1961.60166657219,856.4722237968367
769,2021.9561887081231,920.1051881979479
770,2082.3107108440563,983.7381525990588
771,2142.66523297999,1047.37111700017
772,2203.019755115923,1111.004081401281
773,2263.3742772518563,1174.637045802392
774,2323.72879938779,1238.2700102035033
775,2384.083321523723,1301.9029746046142
776,2444.437843659656,1365.5359390057251
777,2504.79236579559,1429.1689034068363
778,2565.146887931523,1492.8018678079472
779,2625.5014100674566,1556.4348322090582
780,2685.85593220339,1620.0677966101691
781,2685.85593220339,1620.0677966101694
