frame,centroidX,centroidY
241,1904.798905689436,1086.413280387137
242,2763.9695670810115,1385.5255036433773
243,2641.4703561635883,1342.8367298101464
244,2518.971145246165,1300.1479559769157
245,2396.471934328742,1257.4591821436848
246,2273.9727234113184,1214.770408310454
247,2151.473512493895,1172.0816344772231
248,2028.974301576472,1129.3928606439922
249,1906.4750906590489,1086.7040868107615
250,1906.4750906590489,1086.7040868107615
251,1915.1619230282715,1100.0167267901893
252,1923.8487553974942,1113.3293667696169
253,1932.5355877667166,1126.6420067490446
254,1941.2224201359393,1139.9546467284724
255,1949.909252505162,1153.2672867079002
256,1958.5960848743846,1166.5799266873278
257,1967.2829172436072,1179.8925666667556
258,1975.9697496128297,1193.2052066461833
259,1984.6565819820523,1206.5178466256111
260,1993.343414351275,1219.8304866050387
261,2002.0302467204976,1233.1431265844665
262,2010.7170790897203,1246.4557665638943
263,2019.4039114589427,1259.7684065433218
264,2028.0907438281654,1273.0810465227496
265,2036.777576197388,1286.3936865021774
266,2036.777576197388,1286.3936865021774
