frame,centroidX,centroidY
379,2121.712652439024,1261.3170731707314
380,2148.810380421658,1273.8660653976317
381,2175.908108404292,1286.415057624532
382,2203.0058363869257,1298.9640498514325
383,2230.10356436956,1311.5130420783328
384,2257.201292352194,1324.062034305233
385,2284.2990203348277,1336.6110265321333
386,2311.3967483174615,1349.1600187590338
387,2338.4944763000954,1361.7090109859341
388,2365.592204282729,1374.2580032128344
389,2392.689932265363,1386.8069954397347
390,2419.7876602479973,1399.355987666635
391,2446.885388230631,1411.9049798935355
392,2473.983116213265,1424.4539721204358
393,2501.080844195899,1437.002964347336
394,2528.1785721785327,1449.5519565742363
395,2555.2763001611665,1462.1009488011368
396,2582.3740281438004,1474.6499410280371
397,2609.4717561264342,1487.1989332549374
398,2636.569484109068,1499.7479254818377
399,2663.667212091702,1512.296917708738
400,2690.764940074336,1524.8459099356382
401,2717.86266805697,1537.3949021625388
402,2744.960396039604,1549.943894389439
403,2744.960396039604,1549.943894389439
