frame,centroidX,centroidY
549,2344.062758051197,1801.8687035507846
550,2342.5886354034456,1801.6714852226683
551,2341.114512755694,1801.474266894552
552,2339.6403901079425,1801.2770485664357
553,2338.166267460191,1801.0798302383193
554,2336.6921448124394,1800.8826119102032
555,2335.218022164688,1800.6853935820868
556,2333.743899516937,1800.4881752539704
557,2332.269776869185,1800.2909569258543
558,2330.795654221434,1800.093738597738
559,2329.3215315736825,1799.8965202696215
560,2327.8474089259307,1799.6993019415054
561,2326.3732862781794,1799.502083613389
562,2324.899163630428,1799.3048652852726
563,2323.425040982677,1799.1076469571562
564,2321.950918334925,1798.91042862904
565,2320.4767956871738,1798.7132103009237
566,2319.0026730394225,1798.5159919728073
567,2317.5285503916707,1798.3187736446912
568,2316.0544277439194,1798.1215553165748
569,2314.580305096168,1797.9243369884584
570,2313.1061824484163,1797.7271186603423
571,2311.632059800665,1797.529900332226
572,2311.632059800665,1797.529900332226
