frame,centroidX,centroidY
268,1906.996977151057,1086.425611337132
269,1917.9460217070587,1102.6349043110467
270,1928.8950662630602,1118.8441972849614
271,1939.8441108190618,1135.0534902588759
272,1950.7931553750634,1151.2627832327905
273,1961.742199931065,1167.4720762067052
274,1972.6912444870666,1183.6813691806199
275,1983.6402890430682,1199.8906621545345
276,1994.5893335990697,1216.0999551284492
277,2005.5383781550713,1232.3092481023637
278,2016.487422711073,1248.5185410762783
279,2027.4364672670745,1264.727834050193
280,2038.385511823076,1280.9371270241077
281,2049.3345563790776,1297.1464199980223
282,2060.283600935079,1313.3557129719368
283,2071.232645491081,1329.5650059458515
284,2082.181690047082,1345.7742989197661
285,2093.130734603084,1361.9835918936808
286,2104.0797791590853,1378.1928848675955
287,2115.028823715087,1394.40217784151
288,2125.9778682710885,1410.6114708154246
289,2136.9269128270903,1426.8207637893393
290,2147.8759573830916,1443.030056763254
291,2158.8250019390935,1459.2393497371686
292,2169.774046495095,1475.4486427110833
293,2180.7230910510966,1491.657935684998
294,2191.672135607098,1507.8672286589126
295,2202.6211801631,1524.076521632827
296,2213.570224719101,1540.2858146067417
297,2213.570224719101,1540.2858146067417
