frame,centroidX,centroidY
527,1904.2498446780692,1084.9099375100673
528,1905.475071542747,1085.29467808765
529,1904.250376809958,1085.1426098485513
530,1904.250376809958,1085.1426098485513
531,1903.9368604202787,1085.551947834867
532,1904.0378510019607,1085.553801414996
533,1904.1388415836425,1085.5556549951252
534,1904.2398321653245,1085.5575085752544
535,1904.3408227470063,1085.5593621553835
536,1904.4418133286883,1085.5612157355126
537,1904.4418133286883,1085.5612157355126
538,1904.5186354028262,1085.5821276166484
539,1904.5954574769644,1085.6030394977845
540,1904.6722795511023,1085.6239513789203
541,1904.7491016252402,1085.6448632600564
542,1904.825923699378,1085.6657751411922
543,1904.902745773516,1085.6866870223282
544,1904.9795678476542,1085.707598903464
545,1905.056389921792,1085.7285107846
546,1905.13321199593,1085.749422665736
547,1905.210034070068,1085.770334546872
548,1905.286856144206,1085.7912464280078
549,1905.363678218344,1085.8121583091438
550,1905.4405002924818,1085.8330701902796
551,1905.5173223666197,1085.8539820714154
552,1905.5941444407579,1085.8748939525515
553,1905.6709665148958,1085.8958058336873
554,1905.7477885890337,1085.9167177148233
555,1905.8246106631718,1085.9376295959592
556,1905.9014327373097,1085.9585414770952
557,1905.9782548114476,1085.979453358231
558,1906.0550768855855,1086.000365239367
559,1906.1318989597235,1086.0212771205029
560,1906.2087210338616,1086.042189001639
561,1906.2855431079995,1086.0631008827747
562,1906.2855431079995,1086.0631008827747
563,1983.1418904811749,1074.502619308223
564,2059.99823785435,1062.9421377336712
565,2136.8545852275256,1051.3816561591195
566,2213.7109326007007,1039.8211745845676
567,2290.5672799738763,1028.260693010016
568,2367.4236273470515,1016.7002114354641
569,2444.279974720227,1005.1397298609123
570,2521.136322093402,993.5792482863607
571,2597.992669466578,982.0187667118089
572,2674.849016839753,970.4582851372571
573,2751.7053642129285,958.8978035627053
574,2828.5617115861037,947.3373219881536
575,2905.4180589592793,935.7768404136018
576,2982.2744063324544,924.21635883905
577,2982.2744063324544,924.21635883905
