frame,centroidX,centroidY
39,1407.960586617782,1295.4977085242895
40,1418.3594727544332,1296.984152978601
41,1428.7583588910843,1298.4705974329127
42,1439.1572450277356,1299.9570418872242
43,1449.5561311643867,1301.4434863415358
44,1459.955017301038,1302.9299307958474
45,1459.955017301038,1302.9299307958474
46,1460.6177237185057,1308.4022589052995
47,1461.7555366269164,1302.6456558773425
48,1469.5456066945608,1307.6861924686193
49,1474.2005119453925,1307.924914675768
50,1481.577302631579,1307.3363486842104
51,1488.9362224039248,1301.6034341782504
52,1489.1796311146752,1306.7746591820367
53,1491.0097244732574,1307.0162074554296
54,1504.3420634920635,1304.4404761904761
55,1506.2276295133438,1309.6601255886972
56,1475.766253869969,1304.890866873065
57,1473.075,1310.07578125
58,1477.5457610057265,1317.1865662888108
59,1482.0165220114532,1324.2973513276218
60,1486.4872830171796,1331.4081363664327
61,1490.958044022906,1338.5189214052434
62,1495.4288050286327,1345.6297064440541
63,1499.8995660343592,1352.740491482865
64,1504.3703270400858,1359.851276521676
65,1508.8410880458123,1366.9620615604867
66,1508.8410880458123,1366.9620615604867
67,1538.9203376036292,1375.3962908994213
68,1568.999587161446,1383.8305202383558
69,1599.078836719263,1392.2647495772906
70,1629.15808627708,1400.698978916225
71,1659.2373358348968,1409.1332082551596
72,1659.2373358348968,1409.1332082551596
73,1670.3309545049062,1395.7859054415699
74,1690.940643863179,1395.5412474849093
75,1707.259298618491,1387.1583421891605
76,1726.5364289702623,1375.933147626523
77,1745.8135593220336,1364.7079530638853
78,1745.8135593220336,1364.7079530638853
79,1708.4106463878327,1343.666349809886
80,1708.4106463878327,1343.666349809886
81,1696.4223864836324,1327.307286166843
82,1685.7397486729471,1317.6693205750228
83,1675.0571108622619,1308.0313549832026
84,1675.0571108622619,1308.0313549832026
85,1669.7705943691344,1302.3649635036495
86,1663.4215686274508,1272.8582887700536
87,1670.0516074450086,1275.964467005076
88,1654.2100708103853,1271.675059008655
89,1654.2100708103853,1271.675059008655
90,1648.5458646616544,1263.8827067669172
91,1650.0589101620028,1244.9852724594996
92,1662.398043641836,1216.1316779533486
93,1662.398043641836,1216.1316779533486
94,1671.2535633908474,1211.9114778694673
95,1689.0441910192444,1195.992872416251
96,1700.4148857774505,1186.5291083271925
97,1709.1123110151186,1179.2742980561557
98,1727.6254442075335,1176.9275053304905
99,1758.3297316235721,1169.9719841436681
100,1789.0340190396107,1163.0164629568458
101,1819.7383064556493,1156.0609417700232
102,1850.442593871688,1149.1054205832008
103,1881.1468812877265,1142.1498993963785
104,1881.1468812877265,1142.1498993963785
105,1899.407584021749,1125.3610979363425
106,1917.6682867557715,1108.5722964763063
107,1917.6682867557715,1108.5722964763063
108,1916.3037825059107,1098.8120567375886
109,1918.013480392157,1079.813725490196
110,1926.2441502680208,1058.734920299055
111,1934.474820143885,1037.6561151079136
112,1934.474820143885,1037.6561151079136
113,1940.1810793368088,1028.7388982833204
114,1945.8873385297325,1019.8216814587272
115,1951.5935977226563,1010.9044646341341
116,1957.2998569155802,1001.9872478095409
117,1963.0061161085039,993.0700309849477
118,1968.7123753014278,984.1528141603546
119,1974.4186344943516,975.2355973357614
120,1980.1248936872753,966.3183805111682
121,1985.8311528801992,957.401163686575
122,1991.537412073123,948.4839468619818
123,1997.2436712660467,939.5667300373888
124,2002.9499304589706,930.6495132127956
125,2002.9499304589706,930.6495132127956
126,2002.642431466031,911.9058402860547
127,1991.2027027027027,880.3970893970894
128,1991.2027027027027,880.3970893970894
129,2004.834020618557,885.340206185567
130,2004.752646775746,891.720885466795
131,2007.9076492537313,901.4888059701492
132,2012.1280373831776,896.2018691588785
133,2013.355091383812,883.6196692776327
134,2007.8179538551713,873.2963652510612
135,2002.2808163265304,862.9730612244897
136,2002.2808163265304,862.9730612244897
137,1999.724505327245,855.8112633181128
138,1993.7928734925651,840.831318346798
139,1987.8612416578853,825.851373375483
140,1981.9296098232057,810.8714284041682
141,1975.997977988526,795.8914834328533
142,1970.066346153846,780.9115384615385
143,1970.066346153846,780.9115384615385
144,1962.64593781344,777.295887662989
145,1947.7532994923856,768.1736040609137
146,1948.6735882246644,758.0881269966433
147,1949.593876956943,748.0026499323728
148,1950.5141656892217,737.9171728681024
149,1951.4344544215003,727.831695803832
150,1952.354743153779,717.7462187395616
151,1953.2750318860578,707.6607416752912
152,1954.1953206183364,697.5752646110208
153,1955.1156093506152,687.4897875467503
154,1956.0358980828937,677.4043104824799
155,1956.9561868151725,667.3188334182095
156,1957.8764755474513,657.233356353939
157,1958.7967642797298,647.1478792896687
158,1959.7170530120086,637.0624022253983
159,1960.6373417442871,626.9769251611278
160,1961.557630476566,616.8914480968574
161,1962.4779192088447,606.805971032587
162,1963.3982079411232,596.7204939683165
163,1964.318496673402,586.6350169040461
164,1965.2387854056806,576.5495398397757
165,1966.1590741379594,566.4640627755052
166,1967.0793628702381,556.3785857112348
167,1967.9996516025167,546.2931086469644
168,1968.9199403347955,536.207631582694
169,1969.840229067074,526.1221545184236
170,1970.7605177993528,516.0366774541532
171,1970.7605177993528,516.0366774541532
172,1964.254132231405,505.33677685950414
173,1948.3360957642728,492.3011049723757
174,1934.9456812110416,478.04185218165634
175,1935.54889298893,467.96309963099634
176,1941.419504643963,478.5263157894737
177,1941.419504643963,478.5263157894737
178,1940.9747838616715,483.1865994236312
179,1937.9087078651685,496.19030898876406
180,1939.0158251695555,503.5915599095704
181,1940.5299924069855,504.83447228549727
182,1945.9132770529548,514.2417498081352
183,1954.9331182017838,507.73999521114183
184,1963.9529593506127,501.23824061414854
185,1972.9728004994417,494.73648601715524
186,1981.9926416482708,488.2347314201619
187,1981.9926416482708,488.2347314201619
284,2605.886746987952,175.2602409638554
285,2604.359956236324,175.9288840262582
286,2612.9719222462204,184.86717062634992
