frame,centroidX,centroidY
39,1632.233695652174,2004.434782608696
40,1648.263506012951,1956.1254188508585
41,1664.293316373728,1907.816055093021
42,1680.3231267345052,1859.5066913351839
43,1696.3529370952822,1811.1973275773462
44,1712.3827474560592,1762.887963819509
45,1728.4125578168362,1714.5786000616715
46,1744.4423681776132,1666.269236303834
47,1760.4721785383904,1617.9598725459966
48,1776.5019888991674,1569.6505087881592
49,1792.5317992599444,1521.3411450303217
50,1808.5616096207214,1473.0317812724843
51,1824.5914199814983,1424.722417514647
52,1840.6212303422753,1376.4130537568094
53,1856.6510407030526,1328.1036899989722
54,1872.6808510638296,1279.7943262411347
55,1872.6808510638296,1279.7943262411347
757,2096.983350676379,427.18470343392306
758,2170.96553712169,535.7355571661291
759,2244.9477235670015,644.2864108983351
760,2318.9299100123126,752.8372646305411
761,2392.912096457624,861.388118362747
762,2466.894282902935,969.9389720949532
763,2540.8764693482467,1078.4898258271592
764,2614.858655793558,1187.0406795593651
765,2688.8408422388693,1295.591533291571
766,2762.8230286841804,1404.1423870237772
767,2836.8052151294914,1512.6932407559832
768,2910.787401574803,1621.2440944881891
769,2910.787401574803,1621.2440944881891
