frame,centroidX,centroidY
457,2647.227722772277,290.77227722772284
458,2649.038490665366,291.32651260331966
459,2650.8492585584554,291.8807479789165
460,2652.6600264515446,292.43498335451335
461,2654.4707943446338,292.98921873011017
462,2656.281562237723,293.543454105707
463,2658.092330130812,294.0976894813038
464,2659.9030980239013,294.6519248569007
465,2661.7138659169905,295.2061602324975
466,2663.5246338100796,295.7603956080943
467,2665.335401703169,296.31463098369113
468,2667.146169596258,296.868866359288
469,2668.956937489347,297.4231017348848
470,2670.7677053824364,297.97733711048164
471,2670.7677053824364,297.97733711048164
472,2668.0977886469473,367.3873875547169
473,2665.427871911458,436.7974379989521
474,2662.757955175969,506.20748844318734
475,2660.08803844048,575.6175388874226
476,2657.418121704991,645.0275893316577
477,2654.748204969502,714.4376397758931
478,2652.0782882340127,783.8476902201282
479,2649.4083714985236,853.2577406643636
480,2646.738454763034,922.6677911085987
481,2644.068538027545,992.0778415528339
482,2641.398621292056,1061.4878919970693
483,2638.7287045565668,1130.8979424413044
484,2636.0587878210777,1200.3079928855395
485,2633.3888710855886,1269.718043329775
486,2630.7189543500995,1339.12809377401
487,2628.0490376146104,1408.5381442182454
488,2625.3791208791213,1477.9481946624805
489,2625.3791208791213,1477.9481946624805
