frame,centroidX,centroidY
350,2821.9137931034484,424.31962864721487
351,2808.1866528802075,477.8850680123478
352,2794.4595126569666,531.4505073774807
353,2780.7323724337257,585.0159467426136
354,2767.0052322104843,638.5813861077465
355,2753.2780919872434,692.1468254728794
356,2739.5509517640025,745.7122648380123
357,2725.8238115407617,799.2777042031453
358,2712.0966713175208,852.8431435682782
359,2698.3695310942794,906.408582933411
360,2684.6423908710385,959.974022298544
361,2670.9152506477976,1013.539461663677
362,2657.1881104245567,1067.1049010288098
363,2643.460970201316,1120.6703403939428
364,2629.733829978075,1174.2357797590757
365,2616.006689754834,1227.8012191242085
366,2602.2795495315927,1281.3666584893415
367,2588.552409308352,1334.9320978544745
368,2574.825269085111,1388.4975372196072
369,2561.09812886187,1442.0629765847402
370,2547.370988638629,1495.628415949873
371,2533.6438484153878,1549.193855315006
372,2519.916708192147,1602.759294680139
373,2506.189567968906,1656.3247340452717
374,2492.462427745665,1709.8901734104047
375,2492.462427745665,1709.8901734104047
