frame,centroidX,centroidY
618,2230.247524752476,413.980198019802
619,2251.3304472147624,412.0177035922216
620,2272.413369677049,410.05520916464116
621,2293.4962921393358,408.09271473706076
622,2314.5792146016224,406.13022030948036
623,2335.662137063909,404.16772588189997
624,2356.7450595261957,402.2052314543195
625,2377.827981988483,400.2427370267391
626,2398.9109044507695,398.2802425991587
627,2419.993826913056,396.31774817157833
628,2441.076749375343,394.3552537439979
629,2462.1596718376295,392.3927593164175
630,2483.242594299916,390.4302648888371
631,2504.325516762203,388.46777046125663
632,2525.4084392244895,386.50527603367624
633,2546.491361686776,384.54278160609584
634,2567.574284149063,382.58028717851545
635,2588.6572066113495,380.617792750935
636,2609.740129073636,378.6552983233546
637,2630.823051535923,376.6928038957742
638,2651.9059739982094,374.7303094681938
639,2672.988896460496,372.76781504061336
640,2694.071818922783,370.80532061303296
641,2715.15474138507,368.84282618545257
642,2736.2376638473565,366.8803317578721
643,2757.320586309643,364.9178373302917
644,2778.40350877193,362.9553429027113
645,2778.40350877193,362.9553429027113
