frame,centroidX,centroidY
492,2778.241112828439,362.8948995363215
493,2738.7074258816915,346.59912824078333
494,2699.1737389349446,330.30335694524524
495,2659.6400519881972,314.0075856497071
496,2620.10636504145,297.71181435416895
497,2580.572678094703,281.41604305863086
498,2541.0389911479556,265.1202717630927
499,2501.505304201208,248.82450046755463
500,2461.9716172544613,232.52872917201648
501,2422.437930307714,216.23295787647834
502,2382.9042433609666,199.93718658094022
503,2343.370556414219,183.6414152854021
504,2303.8368694674723,167.345643989864
505,2264.303182520725,151.04987269432587
506,2224.7694955739776,134.75410139878775
507,2185.2358086272307,118.45833010324961
508,2145.7021216804833,102.16255880771149
509,2106.168434733736,85.86678751217335
510,2066.634747786989,69.5710162166352
511,2027.1010608402416,53.27524492109711
512,1987.5673738934945,36.97947362555897
513,1948.0336869467474,20.68370233002088
514,1908.5,4.387931034482733
515,1908.5,4.387931034482759
