frame,centroidX,centroidY
116,1907.8819076629065,1085.5408022957354
117,1907.8674500347638,1085.676648740194
118,1907.852992406621,1085.8124951846526
119,1907.838534778478,1085.9483416291112
120,1907.8240771503354,1086.0841880735697
121,1907.8240771503354,1086.0841880735697
122,1907.8336666240732,1086.0875930273335
123,1907.8432560978113,1086.0909979810974
124,1907.852845571549,1086.0944029348611
125,1907.8624350452872,1086.0978078886249
126,1907.872024519025,1086.1012128423886
127,1907.881613992763,1086.1046177961525
128,1907.8912034665009,1086.1080227499162
129,1907.8912034665009,1086.1080227499162
