frame,centroidX,centroidY
363,2563.0950048971595,1322.5465230166506
364,2562.7060518731987,1329.2872238232471
365,2560.832208293153,1334.0703953712632
366,2560.832208293153,1334.0703953712632
367,2561.542037658154,1337.611348520673
368,2562.2518670231557,1341.1523016700826
369,2562.9616963881567,1344.6932548194923
370,2563.6715257531578,1348.234207968902
371,2563.6715257531578,1348.234207968902
372,2564.406712061622,1351.8970656335403
373,2565.1418983700864,1355.5599232981785
374,2565.1418983700864,1355.5599232981785
375,2563.5517560073936,1357.7726432532347
376,2565.9309557713086,1363.2445100987125
377,2568.310155535224,1368.7163769441904
378,2568.310155535224,1368.7163769441904
379,2565.9709815710366,1365.2652444124951
380,2563.6318076068487,1361.8141118807998
381,2561.2926336426613,1358.3629793491048
382,2558.9534596784733,1354.9118468174095
383,2556.614285714286,1351.4607142857142
384,2556.614285714286,1351.4607142857142
385,2558.339269178551,1351.443144922659
386,2560.0642526428164,1351.4255755596039
387,2561.789236107082,1351.408006196549
388,2563.5142195713474,1351.3904368334938
389,2565.2392030356127,1351.3728674704387
390,2566.964186499878,1351.3552981073835
391,2568.6891699641437,1351.3377287443286
392,2570.414153428409,1351.3201593812735
393,2572.1391368926743,1351.3025900182183
394,2573.8641203569396,1351.2850206551632
395,2575.5891038212053,1351.2674512921083
396,2577.3140872854706,1351.2498819290531
397,2579.039070749736,1351.232312565998
398,2579.039070749736,1351.232312565998
571,2610.747148288973,1353.9904942965782
572,2611.7331335159,1351.0913314214113
573,2612.7191187428275,1348.1921685462444
574,2613.7051039697544,1345.2930056710775
575,2613.7051039697544,1345.2930056710775
576,2614.4049429657794,1346.0038022813687
577,2615.428172417469,1343.4570413276
578,2616.451401869159,1340.9102803738315
579,2616.451401869159,1340.9102803738315
580,2616.8482309124765,1341.37895716946
581,2617.8327370304114,1342.330053667263
582,2617.8327370304114,1342.330053667263
583,2619.246587807097,1341.3002729754319
584,2621.5323440827597,1340.21017233001
585,2623.8181003584227,1339.120071684588
586,2623.8181003584227,1339.120071684588
587,2630.592307692308,1333.430769230769
588,2630.592307692308,1333.430769230769
589,2633.3937316356514,1328.5024485798235
590,2633.3937316356514,1328.5024485798235
591,2631.455840455841,1334.1433998100665
592,2634.885485133919,1337.2373221073608
593,2638.3151298119965,1340.3312444046553
594,2638.3151298119965,1340.3312444046553
595,2641.4667274384688,1340.2661804922514
596,2641.9833592663576,1346.1993259274677
597,2642.499991094246,1352.1324713626839
598,2643.016622922135,1358.0656167979002
599,2643.016622922135,1358.0656167979002
600,2645.2747111809153,1356.6716524915687
601,2647.5327994396957,1355.277688185237
602,2649.7908876984766,1353.8837238789051
603,2652.048975957257,1352.4897595725736
604,2652.048975957257,1352.4897595725736
605,2651.150783478018,1351.6187378638874
606,2650.25259099878,1350.747716155201
607,2649.354398519541,1349.8766944465146
608,2648.4562060403023,1349.0056727378285
609,2647.558013561064,1348.1346510291423
610,2646.659821081825,1347.263629320456
611,2645.761628602587,1346.3926076117696
612,2644.863436123348,1345.5215859030834
613,2644.863436123348,1345.5215859030834
614,2646.329270192227,1346.0527240485499
615,2647.7951042611057,1346.5838621940165
616,2647.7951042611057,1346.5838621940165
617,2650.1966783216785,1351.1354895104896
618,2650.1966783216785,1351.1354895104896
619,2652.4941912421805,1350.6023235031278
620,2652.748906386701,1350.4706911636044
621,2651.964253798034,1347.5281501340482
622,2652.1436217662804,1346.2007136485279
623,2645.938925081433,1345.7931596091205
624,2647.7855876251347,1346.479551678849
625,2649.632250168836,1347.1659437485775
626,2651.4789127125377,1347.852335818306
627,2653.3255752562395,1348.5387278880344
628,2655.172237799941,1349.225119957763
629,2657.0189003436426,1349.9115120274914
630,2657.0189003436426,1349.9115120274914
631,2664.1603430289642,1349.111113156603
632,2671.301785714286,1348.3107142857145
633,2671.301785714286,1348.3107142857145
634,2674.807612755247,1351.66664839849
635,2678.3134397962085,1355.0225825112655
636,2681.81926683717,1358.378516624041
637,2681.81926683717,1358.378516624041
638,2681.0187563862573,1358.6563927112752
639,2680.218245935345,1358.9342687985095
640,2679.4177354844323,1359.2121448857436
641,2678.61722503352,1359.4900209729778
642,2677.8167145826073,1359.7678970602121
643,2677.0162041316953,1360.0457731474464
644,2676.215693680783,1360.3236492346807
645,2675.4151832298703,1360.601525321915
646,2674.614672778958,1360.879401409149
647,2673.8141623280453,1361.1572774963834
648,2673.013651877133,1361.4351535836176
649,2673.013651877133,1361.4351535836176
650,2671.3039468049747,1358.9894026451577
651,2669.5942417328165,1356.5436517066976
652,2667.8845366606583,1354.0979007682377
653,2666.1748315885006,1351.6521498297775
654,2664.4651265163425,1349.2063988913176
655,2662.7554214441843,1346.7606479528577
656,2661.045716372026,1344.3148970143975
657,2659.336011299868,1341.8691460759376
658,2657.6263062277103,1339.4233951374774
659,2655.916601155552,1336.9776441990175
660,2654.206896083394,1334.5318932605574
661,2652.497191011236,1332.0861423220974
662,2652.497191011236,1332.0861423220974
663,2649.3606529550757,1335.3153396278212
664,2646.2241148989156,1338.5445369335453
665,2643.0875768427554,1341.773734239269
666,2639.9510387865953,1345.0029315449929
667,2636.814500730435,1348.232128850717
668,2633.677962674275,1351.4613261564407
669,2630.541424618115,1354.6905234621647
670,2627.4048865619548,1357.9197207678885
671,2627.4048865619548,1357.9197207678885
672,2629.32996068678,1362.5188325901051
673,2631.2550348116056,1367.1179444123215
674,2633.1801089364308,1371.7170562345382
675,2635.1051830612564,1376.3161680567546
676,2637.0302571860816,1380.9152798789712
677,2637.0302571860816,1380.9152798789712
678,2631.2191780821922,1377.501712328767
679,2631.2191780821922,1377.501712328767
680,2629.0517739688785,1375.0239800516956
681,2626.884369855565,1372.5462477746244
682,2624.7169657422514,1370.0685154975529
683,2624.7169657422514,1370.0685154975529
684,2622.1727659574467,1359.1463829787233
685,2626.553604436229,1347.3890942698704
686,2624.2200509770605,1349.5615972812234
687,2624.4265082702486,1349.3664226800188
688,2624.6329655634363,1349.171248078814
689,2624.8394228566244,1348.9760734776091
690,2625.0458801498125,1348.7808988764045
691,2625.0458801498125,1348.7808988764045
692,2626.8950374531832,1348.6560596808338
693,2628.744194756554,1348.531220485263
694,2630.593352059925,1348.4063812896923
695,2632.442509363296,1348.2815420941215
696,2634.2916666666665,1348.1567028985507
697,2634.2916666666665,1348.1567028985507
698,2633.426996768236,1346.582968254446
699,2632.562326869806,1345.0092336103414
700,2632.562326869806,1345.0092336103414
701,2634.7504732225298,1346.1547322253
