frame,ID,centroidX,centroidY,dir,1cm
1,437,695.8446244,722.0949926,166.0886535,134.9041692
1,420,1200.700675,1612.228057,20.9110498,130.0278373
2,437,695.4900808,722.5951506,166.6478961,135.7962943
2,420,1200.369412,1611.876863,22.49605257,127.4659494
2,2153,1220.684954,810.2103076,169.9275222,141.9469283
3,3063,1992.031643,1082.150393,269.9795419,13269.53273
3,437,695.7122781,723.8897929,166.7113743,132.9516248
3,2893,972.535372,1864.422182,149.6541547,160.9161184
3,420,1200.237757,1612.008689,21.99204268,128.3452406
3,3840,1611.990654,1519.299065,67.04257529,53.19323753
4,847,1994.074682,1082.581436,356.1238315,7206.694546
4,437,696.2743628,724.3418291,166.3343637,132.8423001
4,2992,865.5804529,1005.038141,142.51114,137.023732
4,420,1200.454834,1611.850238,23.38200935,126.4926292
4,2979,1554.088496,1603.088496,353.7811557,31.80905671
5,437,696.4758723,724.0489978,167.2285132,133.0284714
5,3327,1153.057895,607.1736842,303.5604605,95.1293826
5,420,1200.232227,1611.884676,22.435003,128.7434684
5,2447,1307.938053,1257.734513,169.8364788,37.15464761
5,3005,2044.734328,1396.770149,86.39579037,131.1957244
5,1911,2266.511236,1407.724719,202.6708645,56.79409739
5,2675,3524.707483,1838.92517,189.6232884,103.6271197
6,437,696.2388724,723.8486647,166.8672126,134.4210571
6,420,1200.290967,1611.868905,22.22766618,126.9466293
6,3004,1317.151072,763.7449033,261.6198798,175.6441799
6,46,1680.379252,1051.998299,175.3471707,95.00972764
6,1933,1673.635838,1540.641618,326.742377,37.79392062
6,4071,2266.152047,1407.935673,31.73958616,49.05120889
7,437,696.4279346,723.8967311,165.7174565,134.3924777
7,2992,865.4923259,1004.687131,141.5502665,136.0847655
8,437,696.4116314,723.8308157,166.0326584,133.5370713
8,420,1200.356571,1611.862179,22.12481958,125.9613409
9,2423,1995.156068,1082.128335,269.9287828,13290.20063
9,437,696.357037,723.4918519,165.2096323,134.3460871
9,1203,800.1022806,1646.170007,180.9062737,144.7305861
9,420,1200.363914,1611.765291,21.94790739,127.4992865
9,1911,1388.986254,256.4329897,90.36651224,26.57987834
9,3998,1732.29683,764.8126801,203.4357933,55.76802832
9,2014,2045.342054,1396.757752,156.7498488,123.0636459
10,437,696.2946824,723.1698671,165.902714,134.135416
10,3069,972.1405736,1863.504466,59.4614984,174.4762138
10,420,1200.106646,1611.770479,22.07004623,127.4798428
10,2809,2045.565,1396.849,243.506543,125.3847781
11,1966,417.2026926,504.9498878,157.0403523,153.0945527
11,437,696.0571429,722.8512821,165.5766089,134.2702792
11,1203,802.2546875,1669.410156,174.99945,133.0178108
11,2992,865.2436671,1003.908323,142.7693241,136.6411111
11,420,1199.958599,1611.788217,23.13632288,126.5538131
11,4011,1854.771242,1331.732026,354.8714096,31.83407724
11,3470,2045.423307,1395.37251,95.71367239,123.7179385
12,3579,423.3157895,442.7017544,347.7134573,8.316372527
12,437,695.9192364,722.6226138,165.4387071,134.7383534
12,1203,800.7932422,1670.882542,174.4817311,135.0969117
12,420,1200.02478,1611.814548,22.71157902,126.2288321
13,437,695.9934971,722.3699422,166.0110971,135.0655701
13,1203,799.8364988,1672.641618,172.4755747,136.2315703
13,420,1199.909579,1611.786207,22.19044618,128.1274615
13,3762,1587.214741,1160.856233,350.004177,107.6196827
14,437,695.861516,722.2638484,165.2740722,134.6965507
14,1203,798.5885093,1676.943323,171.0815317,144.0817708
14,420,1199.784861,1611.646215,22.99929216,127.1078122
15,437,696.0191176,722.1941176,165.8330207,135.1406971
15,2992,865.302994,1004.177246,142.4095674,133.9010986
15,2287,1175.25,617.9210526,338.0799697,35.90684441
15,420,1199.973747,1611.684169,23.71954562,126.704394
16,437,695.8817915,722.2562408,165.0720178,135.4744672
16,4077,1002.773481,836.0718232,70.71821208,50.52477231
16,2200,1741.485981,916.1682243,5.580490945,22.44785201
16,3323,2041.795918,1017.526077,7.580685128,82.70257782
17,1933,1991.749782,1080.998021,89.86772292,12324.26435
17,4095,298.16,1625.232,106.1903814,62.29111082
17,437,695.8243045,721.9128843,165.4540008,135.6604751
17,978,954.0138151,1615.243358,313.1782588,136.4088124
17,420,1199.916347,1612.019186,22.88746431,128.1011214
17,909,2186.982906,1453.586081,152.9024227,105.4448684
18,437,695.9343545,721.896426,165.7376171,135.5812749
18,3071,944.5480769,1647.326923,73.650137,43.18932453
18,365,1192.278391,563.2595717,218.3676436,143.3966015
18,420,1199.810728,1611.863602,22.69877941,127.9010528
18,1979,3519.581081,413.1216216,292.8931565,28.84940235
19,437,696.0043796,722.1131387,165.870018,136.3387322
19,1203,789.3499112,1720.568384,172.5268421,129.5480897
19,420,1200.088771,1612.003794,21.99170036,128.5503826
20,437,695.7759883,722.295754,165.3792014,135.6457796
20,1203,788.9063636,1727.948182,175.9861744,126.946803
20,2992,865.0226415,1004.261635,143.0431481,133.3672802
20,420,1199.747498,1611.891455,22.17128592,128.2444735
20,3013,1418.184814,1706.13958,297.1415153,234.7538728
20,1730,1811.839242,1354.02061,28.3399772,114.9838923
20,3454,3518.36646,412.1925466,239.1028573,39.7735519
21,437,695.8586006,722.2966472,165.5505875,135.7501504
21,1203,790.4355372,1733.493388,182.1757233,130.7497171
21,420,1199.69592,1611.910701,22.17933203,127.8295136
21,279,1579.628743,1609.107784,355.7150692,40.58975137
21,1730,1812.138638,1353.597211,29.07630859,117.5981887
22,3063,1995.106469,1081.24043,269.9295704,13289.56216
22,437,696.1105417,722.3286969,165.4430613,134.9441133
22,420,1199.859447,1611.879416,22.03595333,127.8135972
23,437,696.1429624,722.5541636,165.6363131,134.6520516
23,2992,864.8659091,1004.623864,139.9902922,134.5150699
23,420,1199.962907,1612.22483,21.36271238,129.6491966
23,1779,1579.317241,1609.675862,355.0235702,32.16759662
24,437,696.0051737,722.578714,165.3098828,135.0380329
24,2992,864.3383028,1004.009174,140.5662498,134.8589408
24,420,1199.874142,1612.043478,22.12318372,128.8083564
24,4087,1319.40625,902.49375,19.23687156,39.01562074
24,2935,1390.327138,257.3791822,224.3233917,64.0675614
25,437,695.9690722,722.6296024,165.6038859,133.3703446
25,420,1200.054364,1612.003828,21.26435023,128.5409943
25,3867,1851.628118,491.5124717,295.7747991,86.69628574
26,437,696.1214953,722.1768512,166.358496,135.984225
26,3508,972.2740525,1864.14966,24.4751513,157.9466371
26,173,1015.887917,1608.145469,56.44031064,133.1064068
26,559,1157.1125,404.5926471,310.6299453,116.7240539
26,420,1200.026923,1611.855385,22.19805577,127.3298188
26,3479,3524.394439,1839.554068,152.301265,130.8346817
27,437,696.1647399,722.3959538,166.4924258,136.0588792
27,173,1017.277912,1608.225703,57.13828432,133.7026799
27,420,1199.800766,1612.163985,21.91034272,129.35398
28,437,696.0194805,722.3932179,165.9954092,136.042172
28,2992,864.2260101,1002.732323,142.1501465,131.8016191
28,173,1020.001623,1610.989448,59.16100273,136.2515945
28,420,1199.880861,1612.078401,22.97422476,128.8019499
