frame,centroidX,centroidY
11,802.2546875,1669.4101560000001
12,800.7932422,1670.882542
13,799.8364988,1672.6416179999999
14,798.5885092999999,1676.943323
19,789.3499112000001,1720.568384
20,788.9063636,1727.948182
21,790.4355372,1733.4933879999999
71,920.6333986,1735.171559
72,919.0795297000001,1738.7372059999998
73,919.8779443,1737.785153
74,923.9906103,1739.374245
75,926.8479777000001,1742.658298
81,930.8870728,1803.155275
82,930.5172413999999,1807.586941
83,931.1760671,1813.1006100000002
84,934.8995468,1815.0604230000001
131,1063.281167,1781.2884620000002
132,1068.744143,1777.729346
137,1092.940925,1723.5039149999998
138,1095.718797,1722.235338
141,1112.4843119999998,1693.777957
142,1109.457841,1694.882585
143,1106.075163,1695.955882
144,1106.152801,1693.5382
157,1136.951128,1672.565789
158,1139.827743,1675.174977
159,1138.793048,1680.2029100000002
160,1135.8832810000001,1686.72082
161,1134.691348,1688.2424010000002
162,1136.5468019999998,1690.398596
163,1136.829154,1693.6246079999999
164,1136.457341,1695.3036129999998
165,1137.327231,1696.43402
168,1152.413353,1696.018755
169,1156.535264,1693.0705269999999
170,1161.2518910000001,1690.119516
171,1162.646925,1690.3561120000002
172,1161.667688,1685.9188359999998
173,1156.643011,1691.372043
179,1101.37565,1688.447661
180,1100.021143,1686.154268
201,1070.155653,1727.2246699999998
202,1061.072157,1723.9526239999998
209,996.8223495999999,1743.6210600000002
210,994.7993103,1745.446207
221,942.4395678999999,1742.781904
222,937.9862295,1742.7252460000002
223,932.6835017000001,1742.250505
231,912.5412777999999,1742.073941
232,910.2897131000001,1738.6144160000001
233,909.3159772,1738.700428
234,908.1718001,1738.954825
235,907.2130343,1734.6061670000001
262,877.1103896,1612.728084
263,880.6688742,1613.272351
277,909.6675369999999,1583.673629
278,907.9141156,1581.6760199999999
279,908.4820261,1580.142974
291,850.0218150000001,1575.54014
292,849.0243902000001,1573.331882
314,803.0109569,1503.243974
315,803.7053701,1498.13135
316,807.733148,1491.470466
318,807.9407295,1477.349544
319,811.6796339,1474.3585050000002
321,811.7682467999999,1463.733634
322,815.5403587000001,1458.810912
330,813.7386364,1395.7534970000002
331,813.9904844,1396.50519
332,816.4202401,1397.80789
333,819.7937551,1395.5373869999999
346,817.534235,1322.650042
347,816.6676083,1319.720339
348,821.8519553,1320.286778
426,845.3324468000001,1262.955674
427,845.6012216,1262.284468
428,845.5234842,1261.5209220000002
466,784.9940778,1240.406937
467,782.5293602,1241.2751970000002
468,782.16,1240.3174470000001
469,782.6298157000001,1238.769682
471,780.6900931,1230.61304
472,780.1458508,1227.725901
473,777.2631579,1227.150992
486,783.8645418,1241.52749
487,780.9509151000001,1245.3485859999998
488,779.112543,1249.080756
489,777.8215802999999,1248.3169070000001
490,774.3676222999999,1245.265599
492,771.7682119,1241.151372
493,771.7955853999999,1243.040307
533,626.9967069,1293.5587269999999
534,623.8067039,1298.644693
538,633.6154609,1305.244797
539,636.3165182999999,1305.259149
545,683.6948102000001,1313.273431
546,686.4865872,1317.219076
547,692.1923360000001,1321.3264550000001
556,661.3158568,1412.478261
557,660.9658505,1419.902062
584,706.3727106,1559.748168
585,709.4600355,1558.738899
593,745.0661597,1569.961217
594,743.5724962999999,1572.299701
595,743.0723982000001,1574.897436
611,760.9934066000001,1655.572894
612,763.4046921,1658.5263929999999
613,763.8485995,1662.0764570000001
614,764.0809628,1662.748359
615,766.15243,1663.225331
616,766.3528107000001,1668.6789939999999
617,773.3446809,1666.277305
618,778.6946309,1662.85302
626,815.3963338,1682.16182
627,819.0557851,1681.7885670000003
