frame,centroidX,centroidY
90,1544.279854,239.36918870000002
91,1540.436792,235.2886792
122,1565.4830769999999,222.39846150000002
123,1563.341732,222.115748
128,1552.0967,227.75057560000002
129,1551.966692,229.5429899
130,1554.699608,230.00470589999998
142,1568.985769,195.19449719999997
143,1569.071839,194.5258621
212,1455.583333,281.21491230000004
213,1452.334087,284.20889889999995
214,1448.2498150000001,285.3491475
215,1445.960174,287.3034033
216,1443.0252710000002,287.1299639
346,1617.199139,272.2884822
347,1618.629348,270.5391304
348,1619.5388599999999,268.92849739999997
349,1620.9178220000001,265.1316832
350,1622.717352,259.5223614
351,1623.700901,254.83063059999998
360,1666.311475,263.0591985
361,1666.4805310000002,264.20796459999997
362,1667.644289,265.25457719999997
