frame,centroidX,centroidY
280,1062.5016460000002,1689.933509
281,1065.186331,1690.2263059999998
282,1064.9957980000001,1678.705182
291,1038.338764,1684.192804
292,1038.1486029999999,1683.4873890000001
371,736.4054563,1290.0526810000001
372,742.686758,1287.475799
394,824.0451664,1287.511886
395,826.5900322000001,1287.544212
403,823.5403683,1324.014873
404,823.7026022000001,1331.144238
408,810.6251852,1327.995556
409,810.709434,1327.790189
415,819.9294118,1338.744853
416,825.6105417,1341.1625179999999
417,827.2542877999999,1342.729306
421,840.1583873,1352.394528
422,835.0131772000001,1353.52123
423,833.3914894,1352.741844
424,832.1452433,1351.2352939999998
425,826.4820937000001,1351.369835
426,826.5839668,1350.711126
427,822.6877033,1348.41054
436,771.9289068,1334.3507710000001
437,772.1598332000001,1330.512856
438,772.4613874,1325.7735599999999
439,768.7683578,1321.38251
441,783.0445026000001,1317.869764
442,785.3371237000001,1316.2762539999999
560,829.158071,810.8861352999999
561,830.6531021000001,810.9853235
562,828.9604095999999,812.3112628
604,904.4835165,581.3703943
605,905.6835937999999,579.2636719
609,925.7551427000001,587.8573324
610,923.8173516,586.7136333999999
