frame,centroidX,centroidY
1,1200.700675,1612.228057
2,1200.369412,1611.8768630000002
3,1200.237757,1612.008689
4,1200.454834,1611.850238
5,1200.232227,1611.884676
6,1200.290967,1611.868905
8,1200.356571,1611.862179
9,1200.363914,1611.765291
10,1200.1066460000002,1611.770479
11,1199.958599,1611.788217
12,1200.02478,1611.814548
13,1199.909579,1611.786207
14,1199.7848609999999,1611.646215
15,1199.973747,1611.6841689999999
17,1199.916347,1612.019186
18,1199.810728,1611.863602
19,1200.0887710000002,1612.003794
20,1199.747498,1611.8914550000002
21,1199.69592,1611.910701
22,1199.859447,1611.879416
23,1199.962907,1612.22483
24,1199.874142,1612.0434779999998
25,1200.054364,1612.0038279999999
26,1200.0269230000001,1611.855385
27,1199.800766,1612.163985
28,1199.8808609999999,1612.078401
29,1200.245482,1611.970633
31,1199.6,1611.7721119999999
32,1199.349656,1611.833206
33,1199.484568,1611.676698
34,1199.79387,1611.783908
35,1199.640538,1611.521774
36,1199.422558,1611.571882
37,1199.376582,1611.617089
38,1199.65748,1611.727559
39,1199.724111,1611.748617
40,1199.4147679999999,1611.6810679999999
41,1199.555906,1611.533858
42,1199.8460929999999,1611.5619570000001
43,1199.55415,1611.636364
44,1199.4663130000001,1611.826646
45,1199.654573,1611.740741
46,1199.531348,1611.7586210000002
47,1199.3589949999998,1611.7117050000002
48,1199.3633630000002,1611.9136640000002
49,1199.584136,1611.951075
50,1199.954403,1611.3993710000002
51,1199.854003,1611.489796
52,1199.76549,1611.42902
54,1199.849488,1611.323089
55,1199.882123,1611.233411
56,1200.078254,1611.367946
57,1200.21304,1611.286581
58,1200.086596,1611.569277
59,1199.830189,1611.570566
60,1199.921911,1611.620925
61,1200.301829,1611.510671
62,1200.318217,1611.494235
63,1200.132723,1611.51106
64,1200.141985,1611.493893
65,1199.7846279999999,1611.482786
66,1199.957566,1611.3971179999999
67,1200.027113,1611.2527910000001
68,1200.17515,1611.3562869999998
69,1199.954341,1611.3443109999998
70,1199.958801,1611.460674
71,1199.8218869999998,1611.397736
73,1200.051672,1611.241641
74,1200.262332,1611.0844539999998
75,1200.334601,1611.289734
76,1200.063118,1611.236502
77,1200.072498,1611.182821
78,1200.164509,1611.300838
79,1200.159786,1611.488532
80,1199.813301,1611.265224
81,1199.758268,1611.083465
82,1199.6465449999998,1611.060365
83,1199.853852,1610.963463
84,1199.495645,1611.017419
85,1199.640304,1611.358175
86,1199.2017939999998,1611.3729449999998
87,1199.28647,1611.099017
88,1199.209057,1611.118491
89,1199.136018,1611.1785710000001
90,1199.1085970000001,1611.239819
91,1198.897845,1610.8954509999999
92,1198.917258,1610.888101
93,1198.951373,1610.766275
94,1199.0947119999998,1610.8697710000001
95,1198.891356,1610.8834259999999
96,1198.767762,1610.971734
97,1198.708668,1610.739165
98,1198.949165,1610.971927
99,1199.102642,1610.963774
100,1199.091875,1610.995444
101,1199.1051439999999,1610.836611
102,1198.765065,1610.916857
103,1198.7737339999999,1610.6202529999998
104,1198.941311,1610.741616
105,1198.838633,1610.562003
106,1199.064054,1610.96835
107,1199.009709,1611.048544
108,1198.88695,1610.9658570000001
109,1199.0759970000001,1610.784801
112,1198.987141,1611.185325
113,1198.915152,1610.887121
114,1199.067629,1610.987082
115,1199.093656,1610.774924
116,1198.995519,1610.838686
117,1198.719789,1610.653323
118,1198.871795,1610.782051
119,1198.999243,1610.6850869999998
120,1198.8624,1610.556
121,1198.838612,1610.869532
122,1198.636432,1610.909295
123,1198.586546,1611.2902490000001
124,1198.807229,1611.463855
125,1198.634017,1611.26044
126,1198.71721,1610.993935
127,1198.776604,1611.0822640000001
128,1198.3206109999999,1610.612977
129,1198.3564279999998,1610.642032
130,1198.477498,1610.717773
131,1198.7910669999999,1610.486752
132,1198.5179859999998,1610.350919
133,1198.5,1610.449841
134,1198.601367,1610.580866
135,1198.6608099999999,1610.477464
136,1198.796494,1610.238567
137,1198.564199,1610.067976
138,1198.5767759999999,1610.13751
139,1198.562691,1610.195719
140,1198.4547599999999,1610.080252
141,1198.40682,1609.8612210000001
142,1198.6056449999999,1609.9664380000002
143,1198.658983,1609.858506
144,1198.4931609999999,1610.019757
145,1198.58949,1609.942879
146,1198.5456,1609.7479999999998
147,1198.600636,1609.50358
148,1198.681564,1609.349561
149,1198.515273,1609.166399
150,1198.588986,1609.110934
151,1198.857795,1609.036502
152,1199.083067,1608.996805
153,1199.4901029999999,1608.615994
154,1199.5862880000002,1608.570528
155,1199.567892,1608.229557
156,1199.733385,1607.818608
157,1199.958301,1607.623918
158,1200.3757859999998,1607.262579
159,1200.595426,1606.660883
160,1200.6985,1606.567482
166,1201.266513,1605.524578
167,1201.506163,1605.271186
168,1201.441289,1605.3277050000002
169,1201.517584,1605.327217
170,1201.285824,1605.077042
171,1201.196659,1604.928626
172,1201.2567980000001,1604.42145
173,1201.36705,1604.085824
174,1201.6079630000002,1604.073507
175,1201.737842,1604.318389
176,1201.881114,1603.969902
177,1202.03585,1603.739893
178,1202.2799400000001,1604.055389
179,1201.9580839999999,1603.8143710000002
180,1202.172802,1603.888805
181,1202.592036,1603.432006
182,1202.6255609999998,1603.104634
183,1202.624434,1603.137255
184,1202.6840439999999,1602.750395
185,1202.993166,1602.96735
186,1203.159759,1603.0075359999998
187,1203.123226,1602.949963
188,1203.102622,1602.9700369999998
189,1203.01284,1602.9599699999999
190,1202.716216,1603.053303
191,1202.9319779999998,1602.8350269999999
192,1203.1514240000001,1602.937781
193,1203.406652,1602.760393
194,1203.160757,1602.462569
195,1203.295741,1602.5835960000002
197,1203.296687,1602.5707830000001
198,1203.4156039999998,1602.606902
199,1203.654275,1602.6059480000001
200,1203.687831,1602.40514
201,1203.52063,1602.2895720000001
202,1203.654682,1602.354307
203,1203.8468189999999,1602.120189
204,1203.849175,1602.2230949999998
205,1203.756651,1602.225352
206,1203.853103,1601.908091
207,1203.907956,1601.906396
208,1203.8248230000002,1601.795758
209,1203.962728,1601.769231
210,1204.185888,1602.0265550000001
211,1204.204683,1601.803625
212,1204.435569,1601.626978
213,1204.504854,1601.684839
214,1204.4767960000001,1601.795659
215,1204.3764,1601.790889
216,1204.426857,1601.6271570000001
217,1204.471599,1601.783259
218,1204.485863,1601.699405
219,1204.264019,1601.511682
220,1204.396403,1601.573886
221,1204.375562,1601.697901
222,1204.373323,1601.807004
223,1204.6238740000001,1601.629129
224,1204.636295,1601.60994
225,1204.606607,1601.441441
226,1204.500372,1601.61653
227,1204.468867,1601.539385
228,1204.524565,1601.524565
229,1204.6785710000001,1601.591945
230,1204.7401630000002,1601.355605
231,1204.870052,1601.4025390000002
232,1204.598507,1601.3552240000001
233,1204.722097,1601.279401
234,1204.7218890000001,1601.271364
235,1204.691108,1600.904836
236,1204.684132,1601.147455
237,1204.654709,1601.085949
238,1204.6229640000001,1600.821567
239,1204.7793359999998,1601.038376
240,1204.670543,1600.648837
241,1204.7784390000002,1600.791078
242,1204.854629,1600.703902
243,1204.786491,1600.732919
244,1204.591473,1600.856589
245,1204.395817,1600.9945779999998
246,1204.379176,1601.139083
247,1204.368624,1600.977589
248,1204.1769980000001,1601.253921
249,1203.809665,1601.388848
250,1203.453125,1601.563988
251,1203.559559,1601.8360289999998
252,1203.553398,1601.5929800000001
253,1203.669643,1601.583333
254,1203.635682,1601.482759
255,1203.333333,1601.5837099999999
256,1203.40015,1601.627524
257,1203.585565,1601.325149
258,1203.7181890000002,1601.068696
259,1203.7221789999999,1600.859922
260,1203.89955,1601.0734630000002
261,1203.704867,1600.799843
262,1204.017296,1600.330189
263,1204.240783,1600.3446199999998
264,1204.312217,1600.230015
265,1204.506061,1599.967424
266,1204.658968,1599.95766
267,1204.681327,1599.785494
268,1204.705247,1599.885031
269,1204.946483,1599.559633
270,1204.854714,1599.816074
271,1204.402226,1599.842607
272,1204.68601,1599.701908
273,1204.760061,1599.974943
274,1204.4729730000001,1599.690779
275,1204.487302,1599.599206
276,1204.482923,1599.639396
277,1204.307321,1599.561545
278,1204.514984,1599.579653
279,1204.6366369999998,1600.062312
280,1204.7062779999999,1600.075486
281,1204.638266,1600.068759
282,1204.545387,1600.15253
283,1204.1791039999998,1600.208209
284,1204.2432019999999,1600.375378
285,1204.0812939999998,1600.246251
286,1204.149321,1600.334087
287,1203.774829,1600.3608789999998
288,1203.276018,1600.8069380000002
289,1203.1858339999999,1600.742574
290,1203.008391,1600.731503
291,1203.083732,1600.514354
292,1203.526677,1600.547256
293,1203.7383810000001,1600.501499
294,1203.766517,1600.286787
295,1203.881024,1600.391566
296,1203.986466,1600.218797
297,1203.94382,1600.382022
298,1203.848784,1600.2188449999999
299,1203.813162,1600.164145
300,1203.745083,1600.249622
301,1203.670103,1599.756542
302,1203.744951,1600.1638
303,1203.6382019999999,1600.332584
304,1203.48209,1600.253731
305,1203.296789,1600.026625
306,1203.156878,1600.067233
307,1203.13354,1600.041925
311,1203.618797,1600.134586
312,1203.637043,1600.050784
313,1203.4648439999999,1599.775781
314,1203.468315,1599.658423
315,1203.426369,1599.6792599999999
316,1203.443284,1599.805224
317,1203.580838,1599.776198
318,1203.437126,1599.747754
319,1203.405224,1599.813433
320,1203.676669,1599.567892
321,1203.476866,1599.6156720000001
322,1203.4551390000001,1599.450245
323,1203.492916,1599.4944070000001
324,1203.3686710000002,1599.470728
325,1203.578078,1599.6043539999998
326,1203.683934,1599.516517
327,1203.611782,1599.557402
328,1203.574324,1599.4909910000001
329,1203.474669,1599.264224
330,1203.656203,1599.508221
331,1203.946536,1599.375
332,1203.686766,1599.129209
333,1203.838558,1599.033699
334,1203.916535,1599.151969
335,1203.9582710000002,1599.21237
336,1203.871815,1599.066409
337,1203.835433,1599.037008
338,1203.9085220000002,1599.029711
339,1203.958209,1599.171642
340,1203.916144,1599.009404
341,1203.798905,1599.119718
342,1203.893701,1598.99685
343,1204.140508,1599.317638
344,1204.119048,1599.405506
345,1204.192365,1599.437874
347,1203.951125,1598.982933
348,1204.0,1599.020914
349,1204.050427,1598.953452
350,1204.098665,1599.310089
351,1203.9672859999998,1599.233457
352,1203.987228,1599.208114
353,1203.9921630000001,1598.862069
354,1203.904655,1599.1133630000002
355,1203.82837,1599.032915
356,1203.822339,1599.174663
357,1203.844058,1599.1862230000002
358,1203.95458,1599.1339890000002
359,1203.792157,1598.792941
360,1203.707813,1598.85625
361,1203.646457,1598.767717
362,1203.6845,1598.8631
363,1203.867925,1598.897013
