frame,ID,centroidX,centroidY,dir,1cm
0,3815,966.0528817328848,569.5287853432429,88.36016690029092,6362.34883530649
0,3738,736.7324561403509,242.68859649122808,20.285502150672446,48.122815688331265
0,312,881.6477272727273,537.0795454545455,183.69809723557782,49.76896955471152
1,3467,739.2131147540983,245.02868852459017,289.6364296432186,52.526064968903135
1,312,882.7828571428571,536.6514285714286,183.4171500885329,48.83176267623243
2,3069,583.2826475849731,358.57245080500894,249.41809425625962,62.16689325504123
2,312,882.6404494382023,536.0898876404494,183.7249315125678,50.62890983372086
3,312,882.7745664739884,535.7398843930636,183.58264004912306,49.55567591852566
4,3080,882.0571428571428,535.7314285714285,275.98816472350717,44.16565184915644
5,3080,881.8735632183908,535.448275862069,273.5777180506434,44.73880690523339
6,312,881.3089887640449,535.8595505617977,182.05377935336162,48.62934446441712
7,312,881.3295454545455,536.3806818181819,184.30379662085258,49.26721473176509
8,312,881.2640449438202,537.1404494382023,182.85645449483215,49.48757771392894
9,3080,881.0117647058823,537.6882352941177,274.8673399229176,43.88874940853598
9,4022,916.1987577639752,158.2111801242236,55.51784193600837,64.08077323773325
10,3080,881.1715976331361,537.7159763313609,276.39352176782336,43.927794668741896
11,3057,802.8055555555555,262.31944444444446,119.08075014754736,59.33447024553148
11,3080,880.9289940828403,537.5562130177515,273.55933706606805,44.69611181606538
12,3487,806.4496124031008,262.5,299.7592947383967,51.686036040900255
12,312,881.514619883041,536.9941520467836,183.1726792461478,49.227421093418734
14,312,883.1371428571429,536.6914285714286,183.3866877185371,48.06784718516993
16,3080,881.9829545454545,536.6193181818181,276.09367386084216,45.10949300651746
17,424,881.2178770949721,536.4525139664804,183.87702924971595,49.69282833231886
18,3931,915.5653950953679,254.12397820163488,324.31068513541754,57.47811735918498
19,2999,965.8294100792629,568.6141358868506,271.5691327908118,6427.228955393572
19,3080,882.0171428571429,536.3828571428571,276.2453456371871,45.06978160958734
20,3515,802.3213114754099,355.19344262295084,11.974333402489718,41.96194486158101
20,3549,840.6232876712329,300.277397260274,333.71003050649205,60.34445504500967
20,312,883.0164835164835,536.1813186813187,183.68361519802642,49.31882065491753
23,408,881.8,536.3371428571429,183.44916074020793,49.690264173100786
24,3080,881.7485714285714,536.4685714285714,275.8374709621209,46.08331792890257
25,3080,882.0388888888889,536.7777777777778,275.249241990161,44.66642332058776
26,3080,882.1581920903955,536.6553672316384,275.65350270732466,45.22388075853683
27,312,882.943820224719,536.3314606741573,181.94649026817478,48.90743505332091
28,312,882.5810055865921,536.1731843575419,183.8641022740163,49.416482380127874
29,1951,966.3113589979769,568.5310752671286,359.4723874702334,3768.5324247078097
29,3487,855.6550387596899,363.0503875968992,341.79577843741816,49.50068056681175
30,3080,881.6390532544378,536.4970414201183,274.72835780182237,44.70617522112139
30,3467,1278.7455621301774,654.1479289940828,9.320191345635864,44.18517670517853
31,3080,881.9941860465116,536.4651162790698,274.63693391742135,45.26340735161137
36,3080,881.8735632183908,536.4310344827586,274.90627662457854,44.951829507924785
39,4087,1539.2627986348123,73.44368600682594,101.8525480343023,91.12943905128125
41,3071,966.0082586397998,567.9426673110951,359.48972540141244,3754.928140010988
41,312,882.5852272727273,536.1647727272727,182.88117568423303,50.15499399365353
42,312,882.4944444444444,536.3,184.65933445048438,48.99656898434615
42,3909,913.2177419354839,413.7741935483871,61.92157719356832,59.67033056533301
43,312,881.6781609195402,536.3448275862069,183.33716986125555,50.09232612106143
44,3071,966.3479506990383,567.6389667747779,359.47329019327515,3760.6538167663075
44,312,881.8700564971751,536.0734463276837,184.444472962776,50.93501080853928
45,3003,617.6211453744494,9.687224669603523,107.94802060001673,38.28667819764137
45,3325,737.4488636363636,42.76704545454545,287.0899103610652,37.381015949343876
45,3080,881.6779661016949,536.2372881355932,273.7659057052762,44.79337216143445
45,3549,1040.1818181818182,425.6666666666667,174.49434124375188,37.930331125529285
46,312,882.6473988439307,535.7630057803468,183.21596859571338,49.30943897534397
47,3515,937.8503649635037,421.2919708029197,317.1279943899193,57.852884590400535
48,408,882.9604519774011,535.8926553672317,182.9053218639644,48.752827139534475
49,312,882.0847457627119,536.3276836158192,183.4358778017485,48.96171292973576
50,312,881.9269662921348,536.4943820224719,181.25894491154105,48.6734681789464
51,312,881.5168539325842,536.6179775280899,181.80086420675252,50.37575429957404
52,2029,965.9199452363804,568.9632580956393,88.35265278698236,6362.544707667857
52,3080,881.9887005649717,536.7796610169491,275.1867260052286,43.82376396342445
55,312,882.75,536.3662790697674,185.68297755452411,48.779481977885965
56,3471,995.4632352941177,436.4889705882353,301.81874483804165,50.12832276470046
57,264,881.764367816092,536.4252873563219,182.97165824734728,49.674377036651435
59,312,882.7471264367816,536.5919540229885,183.29610782194987,49.58593675528232
60,1863,965.7401954412627,568.4338771274302,88.40332491254121,6361.523352645146
61,312,883.1022727272727,536.7670454545455,183.17067620485537,47.94230770045997
63,3080,882.3470588235294,536.6058823529412,274.3548491154932,43.20810664155596
63,4087,1028.9256198347107,240.82644628099175,116.84669921644198,35.00959180669642
64,312,881.8275862068965,536.7068965517242,184.37360839104568,49.298384935258156
