1,2141,7
1,2158,9
1,2160,9
1,2176,7
1,2192,6
1,2196,7
1,2211,6
1,2230,11
1,2242,7
1,2266,11
1,2281,9
1,2295,9
1,2310,7
1,2327,7
1,2332,8
1,2340,7
1,2355,7
1,2381,7
1,2389,7
1,2413,6
1,2418,9
1,2452,6
1,2460,9
1,2488,9
1,2498,6
1,2511,9
1,2512,8
1,2523,9
1,2535,9
1,2585,6
1,2607,8
1,2682,10
1,2701,7
1,2827,7
1,2835,9
1,2844,11
1,2856,8
1,2857,9
1,2866,9
1,2877,9
1,2880,9
1,2897,7
1,2908,10
1,2915,8
1,2919,9
1,2932,10
1,2939,10
1,2945,6
1,2954,11
1,2984,9
1,2992,11
1,2994,10
1,3005,10
1,3007,13
1,3029,11
1,3043,11
1,3047,10
1,3052,13
1,3065,10
1,3067,11
1,3085,4
1,3134,8
1,3163,6
1,3261,9
1,3271,6
1,3310,11
1,3341,7
1,3358,10
1,3360,9
1,3375,11
1,3380,9
1,3388,10
1,3415,9
1,3417,8
1,3435,9
1,3443,11
1,3486,11
1,3488,8
1,3524,9
1,3554,10
1,3570,11
1,3581,11
1,3626,11
1,3746,9
1,3757,9
1,3783,9
1,3804,13
1,3832,11
1,3857,7
1,3888,9
1,3908,9
1,3926,11
1,3941,9
1,3994,11
1,4015,11
1,4044,11
1,4061,11
14,16,6
14,18,5
14,29,5
14,31,4
14,33,7
14,35,6
14,44,4
14,46,3
14,52,4
14,59,4
14,68,5
14,69,6
14,74,4
14,75,5
14,82,4
14,93,4
14,103,4
14,104,4
14,118,6
14,120,7
14,121,8
14,135,5
14,137,6
14,151,4
14,152,4
14,162,4
14,173,4
14,180,7
14,181,8
14,186,6
14,196,4
14,203,4
14,209,9
14,211,8
14,220,6
14,222,5
14,226,7
14,237,7
14,239,6
14,241,8
14,254,4
14,257,7
14,259,6
14,270,3
14,272,9
14,274,6
14,285,6
14,287,7
14,289,8
14,291,9
14,300,7
14,302,4
14,304,8
14,311,7
14,312,7
14,324,6
14,325,9
14,330,7
14,331,6
14,341,8
14,346,6
14,347,7
14,354,7
14,361,8
14,365,7
14,374,9
14,376,8
14,377,11
14,391,6
14,392,6
14,393,9
14,402,7
14,409,8
14,413,7
14,420,7
14,421,8
14,427,7
14,436,8
14,437,11
14,442,9
14,455,7
14,456,7
14,463,6
14,467,11
14,476,9
14,478,6
14,493,8
14,495,9
14,497,11
14,502,8
14,510,7
14,512,6
14,514,5
14,525,5
14,529,8
14,534,7
14,542,4
14,544,9
14,551,6
14,559,7
14,563,8
14,574,5
14,579,9
14,596,7
14,598,6
14,601,8
14,609,9
14,613,8
14,626,8
14,634,9
14,637,8
14,645,9
14,651,6
14,661,8
14,664,7
14,666,6
14,678,6
14,679,7
14,681,8
14,696,8
14,697,11
14,707,8
14,720,11
14,724,8
14,735,9
14,750,6
14,752,10
14,754,9
14,765,9
14,767,8
14,770,4
14,781,4
14,789,8
14,792,7
14,794,6
14,802,7
14,809,8
14,813,7
14,824,6
14,844,6
14,862,4
14,875,6
14,881,11
14,910,5
14,911,6
14,923,6
14,935,6
14,951,9
14,985,10
14,1021,8
14,1028,5
14,1030,4
14,1044,6
14,1062,7
14,1065,9
14,1074,7
14,1077,8
14,1085,7
14,1090,6
14,1104,8
14,1112,7
14,1119,6
14,1127,7
14,1137,10
14,1150,6
14,1175,7
14,1180,6
14,1185,9
14,1203,11
14,1207,8
14,1227,7
14,1243,8
14,1268,9
14,1274,8
14,1368,6
14,1378,6
14,1403,9
14,1419,7
14,1437,6
14,1465,10
14,1486,4
14,1492,9
14,1498,8
14,1543,4
14,1555,8
14,1568,8
14,1585,8
14,1606,6
14,1620,6
14,1653,10
14,1694,4
14,1704,6
14,1718,8
14,1730,6
14,1744,10
14,1759,8
14,1763,10
14,1772,8
14,1787,8
14,1797,8
14,1799,7
14,1819,8
14,1828,8
14,1841,11
14,1846,8
14,1857,10
14,1870,6
14,1875,10
14,1896,9
14,1903,8
14,1911,10
14,1923,11
14,1947,9
14,1951,8
14,1955,10
14,1966,7
14,1982,8
14,1986,9
14,1993,10
14,2006,11
14,2013,10
14,2024,10
14,2056,5
14,2069,9
14,2072,6
14,2091,6
14,2107,7
14,2118,7
14,2125,6
14,2141,7
14,2158,5
14,2160,11
14,2176,9
14,2192,8
14,2196,7
14,2211,8
14,2230,9
14,2242,7
14,2266,9
14,2281,11
14,2295,9
14,2310,5
14,2327,7
14,2332,6
14,2340,7
14,2355,9
14,2381,7
14,2389,9
14,2413,6
14,2418,9
14,2452,6
14,2460,7
14,2488,9
14,2498,6
14,2511,7
14,2512,10
14,2523,9
14,2535,9
14,2585,8
14,2607,6
14,2682,8
14,2701,7
14,2827,7
14,2835,11
14,2844,9
14,2856,8
14,2857,11
14,2866,9
14,2877,9
14,2880,11
14,2897,11
14,2908,8
14,2915,10
14,2919,9
14,2932,10
14,2939,10
14,2945,10
14,2954,9
14,2984,9
14,2992,13
14,2994,10
14,3005,10
14,3007,11
14,3029,13
14,3043,13
14,3047,10
14,3052,11
14,3065,12
14,3067,11
14,3085,4
14,3134,4
14,3163,6
14,3261,9
14,3271,6
14,3310,7
14,3341,7
14,3358,6
14,3360,11
14,3375,9
14,3380,9
14,3388,8
14,3415,9
14,3417,10
14,3435,9
14,3443,13
14,3486,7
14,3488,10
14,3524,9
14,3554,10
14,3570,11
14,3581,11
14,3626,9
14,3746,9
14,3757,9
14,3783,9
14,3804,11
14,3832,11
14,3857,11
14,3888,11
14,3908,9
14,3926,9
14,3941,11
14,3994,9
14,4015,9
14,4044,9
14,4061,11
16,18,3
16,29,5
16,31,4
16,33,5
16,35,4
16,44,4
16,46,7
16,52,4
16,59,6
16,68,5
16,69,4
16,74,4
16,75,7
16,82,4
16,93,6
16,103,8
16,104,6
16,118,4
16,120,5
16,121,4
16,135,7
16,137,4
16,151,6
16,152,4
16,162,6
16,173,8
16,180,5
16,181,4
16,186,4
16,196,6
16,203,8
16,209,5
16,211,4
16,220,4
16,222,7
16,226,7
16,237,9
16,239,8
16,241,6
16,254,8
16,257,7
16,259,6
16,270,9
16,272,3
16,274,4
16,285,6
16,287,7
16,289,6
16,291,7
16,300,7
16,302,8
16,304,4
16,311,9
16,312,7
16,324,6
16,325,7
16,330,7
16,331,8
16,341,6
16,346,6
16,347,9
16,354,9
16,361,8
16,365,11
16,374,7
16,376,6
16,377,7
16,391,8
16,392,6
16,393,7
16,402,7
16,409,6
16,413,9
16,420,9
16,421,8
16,427,11
16,436,6
16,437,7
16,442,7
16,455,11
16,456,9
16,463,10
16,467,7
16,476,7
16,478,8
16,493,10
16,495,11
16,497,9
16,502,8
16,510,11
16,512,4
16,514,7
16,525,9
16,529,4
16,534,5
16,542,6
16,544,5
16,551,8
16,559,9
16,563,6
16,574,9
16,579,7
16,596,7
16,598,6
16,601,6
16,609,9
16,613,8
16,626,6
16,634,7
16,637,8
16,645,7
16,651,8
16,661,6
16,664,7
16,666,6
16,678,8
16,679,11
16,681,8
16,696,6
16,697,7
16,707,8
16,720,5
16,724,6
16,735,9
16,750,10
16,752,6
16,754,9
16,765,11
16,767,10
16,770,6
16,781,8
16,789,4
16,792,5
16,794,4
16,802,7
16,809,6
16,813,9
16,824,6
16,844,6
16,862,8
16,875,10
16,881,7
16,910,9
16,911,8
16,923,8
16,935,10
16,951,9
16,985,6
16,1021,10
16,1028,7
16,1030,6
16,1044,4
16,1062,7
16,1065,7
16,1074,7
16,1077,6
16,1085,9
16,1090,6
16,1104,4
16,1112,7
16,1119,8
16,1127,11
16,1137,6
16,1150,8
16,1175,9
16,1180,6
16,1185,9
16,1203,7
16,1207,8
16,1227,11
16,1243,8
16,1268,9
16,1274,8
16,1368,6
16,1378,8
16,1403,9
16,1419,9
16,1437,8
16,1465,6
16,1486,10
16,1492,7
16,1498,6
16,1543,8
16,1555,4
16,1568,4
16,1585,6
16,1606,6
16,1620,6
16,1653,6
16,1694,8
16,1704,8
16,1718,6
16,1730,8
16,1744,4
16,1759,8
16,1763,8
16,1772,8
16,1787,10
16,1797,8
16,1799,11
16,1819,8
16,1828,8
16,1841,9
16,1846,8
16,1857,8
16,1870,10
16,1875,8
16,1896,11
16,1903,12
16,1911,10
16,1923,9
16,1947,11
16,1951,10
16,1955,10
16,1966,13
16,1982,10
16,1986,11
16,1993,10
16,2006,9
16,2013,10
16,2024,10
16,2056,7
16,2069,5
16,2072,4
16,2091,8
16,2107,9
16,2118,7
16,2125,8
16,2141,9
16,2158,11
16,2160,5
16,2176,5
16,2192,4
16,2196,7
16,2211,8
16,2230,7
16,2242,9
16,2266,7
16,2281,9
16,2295,11
16,2310,7
16,2327,7
16,2332,4
16,2340,7
16,2355,7
16,2381,9
16,2389,7
16,2413,10
16,2418,7
16,2452,6
16,2460,7
16,2488,7
16,2498,8
16,2511,11
16,2512,4
16,2523,9
16,2535,11
16,2585,4
16,2607,8
16,2682,6
16,2701,9
16,2827,11
16,2835,7
16,2844,7
16,2856,8
16,2857,9
16,2866,9
16,2877,11
16,2880,7
16,2897,9
16,2908,8
16,2915,10
16,2919,13
16,2932,8
16,2939,10
16,2945,8
16,2954,9
16,2984,11
16,2992,7
16,2994,8
16,3005,10
16,3007,11
16,3029,9
16,3043,11
16,3047,12
16,3052,11
16,3065,10
16,3067,13
16,3085,8
16,3134,8
16,3163,8
16,3261,9
16,3271,10
16,3310,11
16,3341,11
16,3358,8
16,3360,7
16,3375,11
16,3380,9
16,3388,8
16,3415,11
16,3417,8
16,3435,13
16,3443,9
16,3486,11
16,3488,8
16,3524,11
16,3554,10
16,3570,11
16,3581,13
16,3626,9
16,3746,11
16,3757,13
16,3783,13
16,3804,9
16,3832,11
16,3857,7
16,3888,7
16,3908,9
16,3926,9
16,3941,11
16,3994,9
16,4015,13
16,4044,11
16,4061,11
18,29,4
18,31,5
18,33,4
18,35,5
18,44,7
18,46,4
18,52,5
18,59,5
18,68,4
18,69,7
18,74,5
18,75,4
18,82,3
18,93,7
18,103,7
18,104,7
18,118,5
18,120,4
18,121,7
18,135,4
18,137,7
18,151,5
18,152,5
18,162,5
18,173,9
18,180,4
18,181,7
18,186,5
18,196,7
18,203,7
18,209,4
18,211,5
18,220,7
18,222,4
18,226,4
18,237,8
18,239,9
18,241,7
18,254,7
18,257,6
18,259,7
18,270,6
18,272,4
18,274,3
18,285,7
18,287,6
18,289,7
18,291,6
18,300,8
18,302,7
18,304,7
18,311,6
18,312,6
18,324,7
18,325,8
18,330,6
18,331,7
18,341,9
18,346,7
18,347,6
18,354,6
18,361,11
18,365,10
18,374,6
18,376,7
18,377,8
18,391,7
18,392,7
18,393,8
18,402,4
18,409,9
18,413,8
18,420,8
18,421,11
18,427,8
18,436,7
18,437,8
18,442,6
18,455,8
18,456,8
18,463,11
18,467,6
18,476,8
18,478,7
18,493,11
18,495,10
18,497,8
18,502,9
18,510,8
18,512,7
18,514,4
18,525,8
18,529,5
18,534,4
18,542,5
18,544,6
18,551,7
18,559,8
18,563,7
18,574,6
18,579,6
18,596,6
18,598,7
18,601,9
18,609,8
18,613,11
18,626,5
18,634,6
18,637,9
18,645,8
18,651,7
18,661,9
18,664,6
18,666,7
18,678,9
18,679,8
18,681,11
18,696,7
18,697,8
18,707,9
18,720,6
18,724,7
18,735,8
18,750,9
18,752,9
18,754,6
18,765,10
18,767,11
18,770,5
18,781,9
18,789,7
18,792,4
18,794,5
18,802,4
18,809,9
18,813,8
18,824,7
18,844,9
18,862,7
18,875,9
18,881,6
18,910,6
18,911,9
18,923,7
18,935,9
18,951,6
18,985,9
18,1021,11
18,1028,6
18,1030,7
18,1044,5
18,1062,6
18,1065,8
18,1074,4
18,1077,9
18,1085,8
18,1090,5
18,1104,7
18,1112,6
18,1119,9
18,1127,8
18,1137,7
18,1150,7
18,1175,6
18,1180,9
18,1185,8
18,1203,6
18,1207,7
18,1227,8
18,1243,7
18,1268,8
18,1274,9
18,1368,7
18,1378,7
18,1403,6
18,1419,6
18,1437,9
18,1465,9
18,1486,9
18,1492,6
18,1498,7
18,1543,7
18,1555,5
18,1568,7
18,1585,7
18,1606,7
18,1620,7
18,1653,9
18,1694,7
18,1704,9
18,1718,7
18,1730,7
18,1744,7
18,1759,9
18,1763,9
18,1772,11
18,1787,9
18,1797,11
18,1799,8
18,1819,7
18,1828,9
18,1841,8
18,1846,9
18,1857,9
18,1870,9
18,1875,9
18,1896,10
18,1903,13
18,1911,9
18,1923,8
18,1947,8
18,1951,11
18,1955,11
18,1966,10
18,1982,9
18,1986,8
18,1993,13
18,2006,8
18,2013,11
18,2024,11
18,2056,6
18,2069,6
18,2072,5
18,2091,7
18,2107,6
18,2118,6
18,2125,9
18,2141,8
18,2158,8
18,2160,6
18,2176,6
18,2192,7
18,2196,6
18,2211,9
18,2230,6
18,2242,6
18,2266,6
18,2281,10
18,2295,8
18,2310,6
18,2327,4
18,2332,7
18,2340,6
18,2355,6
18,2381,8
18,2389,8
18,2413,11
18,2418,4
18,2452,7
18,2460,8
18,2488,6
18,2498,7
18,2511,10
18,2512,7
18,2523,6
18,2535,8
18,2585,7
18,2607,9
18,2682,7
18,2701,8
18,2827,8
18,2835,6
18,2844,8
18,2856,9
18,2857,10
18,2866,6
18,2877,10
18,2880,8
18,2897,8
18,2908,11
18,2915,11
18,2919,10
18,2932,9
18,2939,9
18,2945,9
18,2954,8
18,2984,10
18,2992,8
18,2994,7
18,3005,11
18,3007,10
18,3029,10
18,3043,10
18,3047,11
18,3052,12
18,3065,13
18,3067,10
18,3085,9
18,3134,7
18,3163,7
18,3261,8
18,3271,9
18,3310,8
18,3341,10
18,3358,7
18,3360,8
18,3375,10
18,3380,8
18,3388,11
18,3415,8
18,3417,11
18,3435,10
18,3443,8
18,3486,8
18,3488,11
18,3524,10
18,3554,9
18,3570,8
18,3581,12
18,3626,8
18,3746,8
18,3757,12
18,3783,10
18,3804,10
18,3832,10
18,3857,6
18,3888,8
18,3908,8
18,3926,8
18,3941,12
18,3994,8
18,4015,12
18,4044,12
18,4061,10
29,31,3
29,33,4
29,35,7
29,44,5
29,46,4
29,52,5
29,59,5
29,68,4
29,69,5
29,74,7
29,75,4
29,82,7
29,93,3
29,103,7
29,104,7
29,118,7
29,120,4
29,121,5
29,135,4
29,137,5
29,151,5
29,152,5
29,162,9
29,173,5
29,180,4
29,181,5
29,186,7
29,196,7
29,203,7
29,209,4
29,211,7
29,220,5
29,222,4
29,226,8
29,237,4
29,239,7
29,241,7
29,254,7
29,257,6
29,259,9
29,270,6
29,272,6
29,274,7
29,285,3
29,287,4
29,289,7
29,291,8
29,300,6
29,302,7
29,304,9
29,311,6
29,312,6
29,324,7
29,325,6
29,330,8
29,331,7
29,341,7
29,346,9
29,347,6
29,354,10
29,361,9
29,365,6
29,374,8
29,376,7
29,377,6
29,391,7
29,392,7
29,393,6
29,402,8
29,409,7
29,413,4
29,420,8
29,421,9
29,427,8
29,436,7
29,437,6
29,442,8
29,455,8
29,456,8
29,463,9
29,467,8
29,476,6
29,478,7
29,493,7
29,495,8
29,497,8
29,502,11
29,510,8
29,512,9
29,514,8
29,525,4
29,529,5
29,534,6
29,542,5
29,544,8
29,551,7
29,559,6
29,563,9
29,574,6
29,579,8
29,596,6
29,598,9
29,601,7
29,609,8
29,613,9
29,626,9
29,634,8
29,637,5
29,645,6
29,651,7
29,661,7
29,664,6
29,666,9
29,678,11
29,679,8
29,681,9
29,696,7
29,697,6
29,707,11
29,720,8
29,724,7
29,735,6
29,750,9
29,752,11
29,754,10
29,765,6
29,767,9
29,770,9
29,781,5
29,789,5
29,792,4
29,794,7
29,802,8
29,809,7
29,813,4
29,824,7
29,844,7
29,862,7
29,875,9
29,881,6
29,910,6
29,911,7
29,923,7
29,935,9
29,951,6
29,985,7
29,1021,7
29,1028,6
29,1030,9
29,1044,5
29,1062,8
29,1065,6
29,1074,8
29,1077,7
29,1085,4
29,1090,9
29,1104,9
29,1112,6
29,1119,7
29,1127,8
29,1137,7
29,1150,7
29,1175,6
29,1180,7
29,1185,8
29,1203,8
29,1207,7
29,1227,8
29,1243,7
29,1268,8
29,1274,11
29,1368,7
29,1378,11
29,1403,6
29,1419,6
29,1437,5
29,1465,7
29,1486,9
29,1492,6
29,1498,9
29,1543,7
29,1555,7
29,1568,9
29,1585,7
29,1606,9
29,1620,7
29,1653,7
29,1694,7
29,1704,9
29,1718,9
29,1730,11
29,1744,9
29,1759,7
29,1763,11
29,1772,9
29,1787,9
29,1797,9
29,1799,8
29,1819,7
29,1828,9
29,1841,8
29,1846,11
29,1857,9
29,1870,9
29,1875,11
29,1896,10
29,1903,11
29,1911,9
29,1923,10
29,1947,8
29,1951,9
29,1955,13
29,1966,10
29,1982,9
29,1986,12
29,1993,11
29,2006,10
29,2013,7
29,2024,11
29,2056,6
29,2069,4
29,2072,5
29,2091,7
29,2107,6
29,2118,8
29,2125,5
29,2141,4
29,2158,8
29,2160,8
29,2176,8
29,2192,9
29,2196,6
29,2211,11
29,2230,8
29,2242,10
29,2266,8
29,2281,8
29,2295,8
29,2310,8
29,2327,4
29,2332,5
29,2340,6
29,2355,8
29,2381,4
29,2389,6
29,2413,7
29,2418,8
29,2452,7
29,2460,6
29,2488,6
29,2498,11
29,2511,8
29,2512,9
29,2523,6
29,2535,8
29,2585,5
29,2607,7
29,2682,9
29,2701,4
29,2827,8
29,2835,8
29,2844,6
29,2856,9
29,2857,8
29,2866,10
29,2877,6
29,2880,10
29,2897,8
29,2908,9
29,2915,13
29,2919,10
29,2932,9
29,2939,9
29,2945,9
29,2954,10
29,2984,10
29,2992,10
29,2994,11
29,3005,7
29,3007,8
29,3029,8
29,3043,12
29,3047,11
29,3052,10
29,3065,11
29,3067,10
29,3085,5
29,3134,7
29,3163,7
29,3261,4
29,3271,9
29,3310,8
29,3341,6
29,3358,7
29,3360,10
29,3375,8
29,3380,8
29,3388,9
29,3415,8
29,3417,9
29,3435,10
29,3443,10
29,3486,8
29,3488,13
29,3524,10
29,3554,13
29,3570,12
29,3581,8
29,3626,10
29,3746,12
29,3757,8
29,3783,10
29,3804,8
29,3832,10
29,3857,6
29,3888,10
29,3908,8
29,3926,10
29,3941,10
29,3994,10
29,4015,10
29,4044,10
29,4061,6
31,33,7
31,35,4
31,44,4
31,46,5
31,52,6
31,59,4
31,68,7
31,69,4
31,74,4
31,75,5
31,82,6
31,93,4
31,103,6
31,104,8
31,118,4
31,120,7
31,121,4
31,135,5
31,137,4
31,151,4
31,152,6
31,162,8
31,173,6
31,180,7
31,181,4
31,186,4
31,196,8
31,203,6
31,209,7
31,211,4
31,220,4
31,222,5
31,226,9
31,237,7
31,239,4
31,241,8
31,254,6
31,257,9
31,259,6
31,270,7
31,272,7
31,274,6
31,285,4
31,287,3
31,289,8
31,291,7
31,300,7
31,302,6
31,304,8
31,311,7
31,312,9
31,324,8
31,325,7
31,330,7
31,331,6
31,341,6
31,346,6
31,347,7
31,354,11
31,361,8
31,365,9
31,374,7
31,376,8
31,377,7
31,391,6
31,392,8
31,393,7
31,402,9
31,409,6
31,413,7
31,420,11
31,421,8
31,427,9
31,436,8
31,437,7
31,442,7
31,455,9
31,456,11
31,463,6
31,467,7
31,476,7
31,478,6
31,493,8
31,495,7
31,497,11
31,502,8
31,510,9
31,512,8
31,514,9
31,525,7
31,529,6
31,534,5
31,542,4
31,544,9
31,551,6
31,559,5
31,563,6
31,574,7
31,579,7
31,596,9
31,598,6
31,601,6
31,609,11
31,613,8
31,626,8
31,634,7
31,637,6
31,645,7
31,651,6
31,661,6
31,664,9
31,666,6
31,678,8
31,679,9
31,681,8
31,696,8
31,697,7
31,707,8
31,720,9
31,724,8
31,735,5
31,750,8
31,752,10
31,754,11
31,765,9
31,767,6
31,770,8
31,781,6
31,789,4
31,792,7
31,794,4
31,802,9
31,809,6
31,813,7
31,824,8
31,844,6
31,862,6
31,875,8
31,881,9
31,910,7
31,911,4
31,923,6
31,935,8
31,951,7
31,985,6
31,1021,8
31,1028,9
31,1030,6
31,1044,6
31,1062,7
31,1065,7
31,1074,9
31,1077,6
31,1085,7
31,1090,8
31,1104,8
31,1112,9
31,1119,4
31,1127,9
31,1137,8
31,1150,6
31,1175,7
31,1180,6
31,1185,11
31,1203,7
31,1207,6
31,1227,9
31,1243,6
31,1268,11
31,1274,8
31,1368,8
31,1378,10
31,1403,7
31,1419,7
31,1437,6
31,1465,6
31,1486,8
31,1492,9
31,1498,6
31,1543,6
31,1555,4
31,1568,8
31,1585,8
31,1606,6
31,1620,8
31,1653,6
31,1694,6
31,1704,10
31,1718,6
31,1730,10
31,1744,8
31,1759,4
31,1763,8
31,1772,8
31,1787,8
31,1797,8
31,1799,9
31,1819,6
31,1828,10
31,1841,11
31,1846,8
31,1857,10
31,1870,8
31,1875,8
31,1896,13
31,1903,8
31,1911,8
31,1923,9
31,1947,9
31,1951,6
31,1955,10
31,1966,11
31,1982,8
31,1986,13
31,1993,10
31,2006,9
31,2013,8
31,2024,12
31,2056,9
31,2069,5
31,2072,6
31,2091,6
31,2107,7
31,2118,7
31,2125,6
31,2141,7
31,2158,9
31,2160,9
31,2176,9
31,2192,8
31,2196,9
31,2211,8
31,2230,7
31,2242,11
31,2266,7
31,2281,9
31,2295,9
31,2310,7
31,2327,5
31,2332,4
31,2340,9
31,2355,7
31,2381,7
31,2389,7
31,2413,8
31,2418,9
31,2452,8
31,2460,7
31,2488,9
31,2498,10
31,2511,7
31,2512,8
31,2523,7
31,2535,9
31,2585,4
31,2607,4
31,2682,6
31,2701,7
31,2827,9
31,2835,7
31,2844,7
31,2856,10
31,2857,9
31,2866,11
31,2877,9
31,2880,11
31,2897,11
31,2908,8
31,2915,10
31,2919,11
31,2932,10
31,2939,8
31,2945,10
31,2954,9
31,2984,13
31,2992,11
31,2994,10
31,3005,8
31,3007,7
31,3029,9
31,3043,11
31,3047,10
31,3052,11
31,3065,10
31,3067,11
31,3085,6
31,3134,6
31,3163,6
31,3261,7
31,3271,8
31,3310,9
31,3341,9
31,3358,6
31,3360,11
31,3375,7
31,3380,11
31,3388,8
31,3415,9
31,3417,8
31,3435,11
31,3443,9
31,3486,9
31,3488,12
31,3524,13
31,3554,12
31,3570,13
31,3581,11
31,3626,9
31,3746,13
31,3757,11
31,3783,11
31,3804,9
31,3832,13
31,3857,9
31,3888,11
31,3908,11
31,3926,9
31,3941,11
31,3994,9
31,4015,9
31,4044,11
31,4061,9
33,35,3
33,44,5
33,46,4
33,52,5
33,59,5
33,68,4
33,69,5
33,74,7
33,75,4
33,82,7
33,93,7
33,103,5
33,104,5
33,118,7
33,120,4
33,121,5
33,135,4
33,137,5
33,151,7
33,152,7
33,162,5
33,173,5
33,180,4
33,181,5
33,186,7
33,196,7
33,203,7
33,209,4
33,211,7
33,220,9
33,222,8
33,226,4
33,237,4
33,239,7
33,241,5
33,254,9
33,257,4
33,259,7
33,270,8
33,272,6
33,274,7
33,285,7
33,287,8
33,289,3
33,291,4
33,300,6
33,302,7
33,304,7
33,311,6
33,312,6
33,324,7
33,325,6
33,330,8
33,331,7
33,341,9
33,346,11
33,347,8
33,354,6
33,361,7
33,365,6
33,374,8
33,376,7
33,377,6
33,391,7
33,392,7
33,393,6
33,402,8
33,409,9
33,413,8
33,420,6
33,421,7
33,427,6
33,436,7
33,437,6
33,442,8
33,455,8
33,456,8
33,463,11
33,467,8
33,476,10
33,478,11
33,493,7
33,495,8
33,497,6
33,502,11
33,510,10
33,512,7
33,514,6
33,525,6
33,529,5
33,534,8
33,542,9
33,544,4
33,551,5
33,559,6
33,563,7
33,574,8
33,579,6
33,596,8
33,598,11
33,601,9
33,609,4
33,613,7
33,626,7
33,634,8
33,637,7
33,645,6
33,651,7
33,661,9
33,664,8
33,666,11
33,678,9
33,679,6
33,681,7
33,696,7
33,697,6
33,707,9
33,720,8
33,724,9
33,735,10
33,750,9
33,752,9
33,754,8
33,765,8
33,767,11
33,770,7
33,781,7
33,789,7
33,792,6
33,794,9
33,802,4
33,809,5
33,813,4
33,824,7
33,844,9
33,862,11
33,875,7
33,881,4
33,910,8
33,911,9
33,923,9
33,935,7
33,951,6
33,985,9
33,1021,9
33,1028,6
33,1030,9
33,1044,7
33,1062,6
33,1065,4
33,1074,6
33,1077,7
33,1085,6
33,1090,7
33,1104,9
33,1112,8
33,1119,11
33,1127,6
33,1137,5
33,1150,9
33,1175,8
33,1180,11
33,1185,4
33,1203,6
33,1207,7
33,1227,8
33,1243,9
33,1268,8
33,1274,11
33,1368,9
33,1378,7
33,1403,6
33,1419,6
33,1437,9
33,1465,7
33,1486,11
33,1492,8
33,1498,11
33,1543,7
33,1555,7
33,1568,5
33,1585,5
33,1606,9
33,1620,9
33,1653,7
33,1694,11
33,1704,7
33,1718,9
33,1730,9
33,1744,9
33,1759,11
33,1763,7
33,1772,9
33,1787,9
33,1797,9
33,1799,8
33,1819,9
33,1828,7
33,1841,6
33,1846,11
