frame,ID,centroidX,centroidY,dir,1cm
1,2923,966.7085989500408,568.8682598295617,88.38446460239473,6354.335892698139
1,3822,1023.9426229508197,226.84426229508196,206.4680642696387,29.585785671428596
4,768,669.1858974358975,494.8205128205128,100.07763834782769,52.17021659237141
4,3822,1023.8253968253969,226.72222222222223,205.4406347478837,28.85081844281103
8,3822,547.8476821192053,991.1092715231788,106.61945634739513,63.30677628659113
9,3799,967.0756104910761,569.0419648545375,271.6083849070415,6434.557917966994
10,4079,967.3601572526678,568.6121174145925,88.42226192289208,6352.011695159857
13,3561,589.5304182509506,542.8250950570342,220.01274731428856,78.00511168045973
24,1911,1023.9268292682926,226.8130081300813,44.09786899907428,29.18188081422402
26,1911,1023.9076923076923,226.69230769230768,45.153342914639865,29.44003240411067
27,1911,1024.0454545454545,226.7651515151515,47.448724708911776,29.936935430227194
31,1911,1024.1746031746031,227.04761904761904,44.03705366686907,28.51739551020559
32,3549,952.0625,417.6015625,206.19581165216138,34.08245349186201
33,3543,967.0603282467263,568.757570943969,271.5693110946488,6435.118704345543
42,3515,966.4197226228383,568.6743598736801,180.6133240915288,3412.296988473261
42,3549,951.9007633587786,417.70992366412213,207.58044566636548,35.37892784526313
53,3550,966.0078455718943,567.7587994846537,271.5263560703703,6428.793652444717
58,3540,966.0803200156132,568.6998307424723,271.5705768203167,6427.683663158732
63,471,966.6152433564209,568.4013390057878,271.5678222893661,6430.8363483233825
65,2263,966.0439557557247,568.1867025590585,271.5728754767508,6426.64860236116
66,3003,969.1739130434783,271.46086956521737,7.074446388941578,17.651288090331228
75,3543,967.1211094090073,568.6993532310333,271.57583118614156,6434.564600035806
77,3871,966.820329394965,568.0961774256665,180.66094912261258,3416.106929977809
78,3543,967.7733329580049,568.9876285786082,271.60109544214845,6440.462183893193
78,4095,1110.7431192660551,370.08256880733944,56.538288692525335,61.15357572313268
80,3048,967.0862281030755,567.4611164122138,359.3150415093379,3763.700503072323
87,3069,966.9332630943351,568.2987277892665,359.4345822617176,3768.7531274808453
91,3064,967.1719237828921,567.8493138325166,359.3867439324468,3762.383445207483
92,4091,1122.4568965517242,657.7758620689655,147.37756828301917,33.95827897573823
96,3543,967.1265951404272,568.6474771344649,271.5783318285812,6432.8925318271495
98,3543,966.8720998831716,568.3556916085201,271.5616985708353,6434.344371376657
99,3287,967.2614653075314,568.8787783944597,271.587863380327,6437.780305812204
101,1911,996.9862068965517,630.7103448275863,10.93095062185942,9.224755520253634
106,3822,1023.9912280701755,227.0,222.31876703577936,27.202267629158825
107,4087,923.6176470588235,300.27450980392155,105.99897839516241,24.196899710732357
107,4095,1749.6160337552742,362.71308016877634,252.47320147360247,111.95225357212898
110,3549,1451.0,138.25892857142858,309.8800822811263,15.488843898099452
111,1823,967.331834487775,568.3675987612482,180.701351191874,3414.3850048887293
116,3583,1283.8947368421052,569.3881578947369,133.32433790806297,43.801998930797836
118,4087,745.552,4.784,191.56156586358813,25.653669650056255
121,2263,968.1336201879162,569.1391890651983,271.60408992275876,6442.903520533586
122,3044,967.6345955467123,568.3663721456812,359.319556481375,3767.9831326008866
132,3566,1259.563432835821,52.973880597014926,77.22773440888898,85.74044787855357
133,3543,967.8724089412179,568.5877869163922,271.568995918857,6440.516635428475
