frame,ID,centroidX,centroidY,dir,1cm
2,4087,724.3644859813085,350.4766355140187,160.4911743587352,43.20449867319505
4,3919,978.6686590206835,538.8408047069432,269.8733969054866,6514.473630298049
6,3713,368.3893805309734,994.5929203539823,338.16015562652393,50.585999562254095
7,3919,978.1013948622317,539.0522764005793,269.885730048584,6510.688914133865
10,3919,978.6554832693732,538.6971627566023,269.86491419890046,6514.387994256078
14,4095,369.15384615384613,994.5897435897435,14.166776441819806,44.60653126089805
27,3047,976.3292379567259,539.5653394963376,90.08706044704611,6294.4790134711175
28,3840,727.038961038961,694.8896103896104,322.285728858499,25.659627612128347
29,3047,976.7844796776754,539.621299539481,90.08368464077822,6291.443512828005
38,2075,1238.1559139784947,883.0322580645161,85.3838915648064,65.11945446694689
39,4089,1238.55,883.0,257.4965670914448,52.231117689760566
43,4079,976.6355533658306,538.9511330450604,269.87961544818126,6500.918038738439
44,4079,977.3166184641502,539.4518128545811,269.90913317318507,6505.452304216353
45,4079,976.5244991948027,539.4085931757808,269.90648356669664,6500.171986120422
45,4087,681.4127906976744,398.65503875968994,352.79548731607304,37.60856957427431
46,4079,976.6836055036624,539.3355673166478,269.9022082868311,6501.233506135689
47,4079,977.4695398770974,539.3421068320678,269.90259727783734,6506.473001011986
48,4079,977.0351314084002,539.1776950442625,269.89291455646,6503.5789016653025
49,4079,977.0190420328261,539.239584407165,269.8966045050661,6503.4708696603
50,4079,977.0472267687842,539.1558299178972,269.89157415466474,6503.659823688298
50,4095,1275.504424778761,976.6194690265487,316.03634684693856,122.38990010799405
51,4079,976.9984525131506,539.0586617655568,269.8858615957284,6503.335920754993
52,4079,976.8178034924035,539.1579358413355,269.891786681211,6502.130286843984
53,4079,977.1616313115762,539.1877732197468,269.89350068268556,6504.42211180504
54,4079,976.3061331546535,538.9423669489396,269.87905952731506,6498.722031940676
56,4079,976.8158675948455,539.1184394097243,269.88946622262404,6502.117883522572
57,4079,976.2487589548467,539.1620608450667,269.89190708016497,6498.336624051234
58,4079,976.3898179925075,539.1280775082903,269.8899843607352,6499.2774344342115
59,4079,977.6837386910017,539.5346770602075,269.91397653402896,6507.898926260045
60,3047,976.3680106928047,539.6233967961288,181.6275159824443,3607.299239942457
62,3549,695.7213114754098,313.8360655737705,144.12050811423023,43.557582723802334
65,1007,977.215442998598,539.5954696891617,269.917411423688,6504.776377660882
65,4080,1237.065934065934,882.9395604395604,251.83627841451732,51.17776819657185
66,3047,976.8928074558733,539.4323897094981,181.68246820047662,3608.673134019107
68,4091,1274.6637931034484,975.2931034482758,215.68429097324645,13.899968623585568
69,3047,976.5580355541478,539.5343613017942,181.64735810256724,3607.9287669887512
78,3815,977.1579836942421,539.516435475235,358.27978101952897,3588.393421255944
78,3550,1237.2821782178219,882.8415841584158,143.2532422073035,48.58681552161513
79,3815,976.8842100210061,539.6848272364957,358.30943938826806,3589.4612185957703
79,4095,465.0051020408163,747.030612244898,211.40956026969292,75.87052093094808
82,1983,977.4351904397039,539.857219352887,269.9329089895474,6506.239063429599
85,4092,457.28025477707007,743.9108280254777,335.1460204805913,60.80766761220333
89,3047,978.0939113142317,539.6651940546371,181.81031809338668,3607.3658541377504
97,3822,577.0915492957746,514.4295774647887,196.09514362357933,23.81781208678472
97,3852,766.5961538461538,540.2403846153846,194.45447839474417,54.343092361958966
98,3822,641.5438596491229,466.46491228070175,56.12923973860512,53.58313547425785
103,3566,439.2957746478873,420.6478873239437,169.12777227068173,43.89590166807554
103,4095,681.7489082969432,401.6659388646288,253.40049245135424,167.25608907919982
106,4080,682.8329809725159,400.8837209302326,255.32164462128657,197.87119572178776
107,3822,625.24,528.1566666666666,310.4966439419736,35.89925804477481
113,3051,978.8012582364822,540.2519386775273,181.88722393272576,3603.6049186122796
114,3051,977.6493333524123,540.2455820081651,181.76515856442217,3603.4060212266213
115,3051,977.9165825506045,540.0177221627202,181.79271829557007,3604.979663504765
116,3051,978.6869981114785,540.117084471476,181.87464975431666,3604.4819340944796
116,3796,697.3076923076923,314.37692307692305,50.3796325483224,42.286165298678014
127,3054,978.7170533262456,540.2818096935276,181.87840522123653,3603.39091607746
127,3577,465.44,1022.52,43.318674486882415,28.318808873323274
129,3054,979.0050606372589,540.2677684474613,181.90886846990966,3603.5479197084346
130,3054,979.2362821602411,540.4311867418681,181.93394829777372,3602.5107605118023
131,254,375.76756756756754,188.86486486486487,300.5017382878203,93.80805753188834
134,285,623.6235294117647,303.41764705882355,281.2817021703544,43.174104821396384
136,4081,623.7011494252873,303.11494252873564,212.11145073248682,14.97139603708235
136,1911,1237.5939393939393,883.8242424242425,3.5985587011730553,30.579824670621363
138,3985,624.296511627907,302.83720930232556,211.76454516085698,24.852170063006096
141,3566,1237.4418604651162,883.7441860465116,154.5812233987713,41.195241516138395
142,4087,763.4813278008298,932.954356846473,126.92897608611551,33.047334574800075
144,3822,725.6,349.35172413793106,48.6080704814049,27.539770745621027
145,1911,1237.6024096385543,883.8493975903615,4.353917357189665,28.64396149979743
150,3054,978.2890534766968,540.6365196297436,181.83426253731218,3600.9349946775783
151,3054,978.6698460684958,540.3063641161416,181.87349066537988,3603.213531288214
152,3054,979.4728521053013,540.7207251964713,181.96007077891517,3600.628254196399
153,3054,978.7201655794979,540.3816279045421,181.87908190988279,3602.7264992762375
154,3054,978.9643461418156,540.4738461691231,181.9052814209903,3602.165796379684
158,3799,686.6422287390029,398.90029325513194,78.02536045941955,65.6118997406181
162,4081,642.0824742268042,580.3247422680413,102.23079925673626,41.783817218864854
163,1979,641.7024390243903,579.9121951219512,173.0276898307522,67.4689813847037
163,4091,1237.3548387096773,883.5698924731183,245.41992183447718,58.68964042240913
164,4091,641.3225806451613,580.3963133640553,92.63209790239756,46.667519229433836
166,1819,641.1504854368932,580.6019417475728,165.44607882454065,64.11575543020956
166,3822,1237.4204545454545,883.7386363636364,153.2082683882544,39.49885119716618
167,272,820.8595041322315,524.4793388429752,30.629896690501873,54.05577530466136
167,3822,1237.7288135593221,884.0395480225989,153.7650345244686,41.198457504971486
168,1150,690.9945945945946,396.1837837837838,218.5645382251104,37.98326828927265
